#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2016 02 07 03 50 165  6.7 157 10.0 0256
2016 02 07 04 00 165  7.0 999 99.0 9999
2016 02 07 04 10 175  6.5 999 99.0 9999
2016 02 07 04 20 178  6.1 999 99.0 9999
2016 02 07 04 30 177  6.3 999 99.0 9999
2016 02 07 04 40 184  6.1 999 99.0 9999
2016 02 07 04 50 192  6.3 179  8.5 0357
2016 02 07 05 00 191  6.4 999 99.0 9999
2016 02 07 05 10 193  6.0 999 99.0 9999
2016 02 07 05 20 192  6.3 999 99.0 9999
2016 02 07 05 30 192  5.9 999 99.0 9999
2016 02 07 05 40 196  5.8 999 99.0 9999
2016 02 07 05 50 196  6.1 182  7.9 0451
2016 02 07 06 00 197  6.1 999 99.0 9999
2016 02 07 06 10 195  5.6 999 99.0 9999
2016 02 07 06 20 197  5.9 999 99.0 9999
2016 02 07 06 30 198  6.1 999 99.0 9999
2016 02 07 06 40 197  6.2 999 99.0 9999
2016 02 07 06 50 200  6.1 200  7.4 0631
2016 02 07 07 00 200  6.5 999 99.0 9999
2016 02 07 07 10 201  6.4 999 99.0 9999
2016 02 07 07 20 202  6.5 999 99.0 9999
2016 02 07 07 30 200  7.1 999 99.0 9999
2016 02 07 07 40 202  6.5 999 99.0 9999
2016 02 07 07 50 202  6.1 200  8.3 0721
2016 02 07 08 00 200  6.8 999 99.0 9999
2016 02 07 08 10 204  6.9 999 99.0 9999
2016 02 07 08 20 201  6.8 999 99.0 9999
2016 02 07 08 30 203  6.6 999 99.0 9999
2016 02 07 08 40 198  6.3 999 99.0 9999
2016 02 07 08 50 203  6.6 199  8.6 0801
2016 02 07 09 00 205  6.5 999 99.0 9999
2016 02 07 09 10 201  6.7 999 99.0 9999
2016 02 07 09 20 197  6.5 999 99.0 9999
2016 02 07 09 30 197  6.1 999 99.0 9999
2016 02 07 09 40 197  5.6 999 99.0 9999
2016 02 07 09 50 194  5.7 200  8.4 0910
2016 02 07 10 00 193  6.1 999 99.0 9999
2016 02 07 10 10 195  6.2 999 99.0 9999
2016 02 07 10 20 194  6.3 999 99.0 9999
2016 02 07 10 30 186  5.8 999 99.0 9999
2016 02 07 10 40 186  6.2 999 99.0 9999
2016 02 07 10 50 190  6.3 196  7.7 1043
2016 02 07 11 00 186  6.0 999 99.0 9999
2016 02 07 11 10 188  6.2 999 99.0 9999
2016 02 07 11 20 188  6.2 999 99.0 9999
2016 02 07 11 30 190  6.1 999 99.0 9999
2016 02 07 11 40 190  5.9 999 99.0 9999
2016 02 07 11 50 191  5.7 189  7.5 1114
2016 02 07 12 00 193  5.9 999 99.0 9999
2016 02 07 12 10 194  5.8 999 99.0 9999
2016 02 07 12 20 191  5.7 999 99.0 9999
2016 02 07 12 30 190  5.7 999 99.0 9999
2016 02 07 12 40 187  5.7 999 99.0 9999
2016 02 07 12 50 191  5.5 188  7.2 1155
2016 02 07 13 00 187  5.6 999 99.0 9999
2016 02 07 13 10 188  5.2 999 99.0 9999
2016 02 07 13 20 185  5.2 999 99.0 9999
2016 02 07 13 30 176  5.2 999 99.0 9999
2016 02 07 13 40 176  5.5 999 99.0 9999
2016 02 07 13 50 171  5.3 191  6.6 1250
2016 02 07 14 00 172  5.6 999 99.0 9999
2016 02 07 14 10 169  5.6 999 99.0 9999
2016 02 07 14 20 169  5.7 999 99.0 9999
2016 02 07 14 30 170  5.9 999 99.0 9999
2016 02 07 14 40 168  6.1 999 99.0 9999
2016 02 07 14 50 167  6.4 161  7.4 1447
2016 02 07 15 00 165  6.3 999 99.0 9999
2016 02 07 15 10 168  6.5 999 99.0 9999
2016 02 07 15 20 168  6.3 999 99.0 9999
2016 02 07 15 30 165  6.4 999 99.0 9999
2016 02 07 15 40 166  6.6 999 99.0 9999
2016 02 07 15 50 172  7.3 182  9.4 1547
2016 02 07 16 00 175  6.8 999 99.0 9999
2016 02 07 16 10 170  6.8 999 99.0 9999
2016 02 07 16 20 170  6.8 999 99.0 9999
2016 02 07 16 30 174  6.3 999 99.0 9999
2016 02 07 16 40 172  6.4 999 99.0 9999
2016 02 07 16 50 172  6.6 154  8.1 1613
2016 02 07 17 00 173  6.9 999 99.0 9999
2016 02 07 17 10 170  6.8 999 99.0 9999
2016 02 07 17 20 172  7.1 999 99.0 9999
2016 02 07 17 30 172  7.1 999 99.0 9999
2016 02 07 17 40 174  7.3 999 99.0 9999
2016 02 07 17 50 181  7.3 181  9.3 1732
2016 02 07 18 00 185  6.8 999 99.0 9999
2016 02 07 18 10 191  6.3 999 99.0 9999
2016 02 07 18 20 195  6.1 999 99.0 9999
2016 02 07 18 30 195  6.1 999 99.0 9999
2016 02 07 18 40 194  5.9 999 99.0 9999
2016 02 07 18 50 186  5.6 180  8.2 1753
2016 02 07 19 00 170  5.6 999 99.0 9999
2016 02 07 19 10 171  5.4 999 99.0 9999
2016 02 07 19 20 171  5.5 999 99.0 9999
2016 02 07 19 30 166  5.0 999 99.0 9999
2016 02 07 19 40 162  5.3 999 99.0 9999
2016 02 07 19 50 165  5.6 168  7.0 1912
2016 02 07 20 00 166  5.7 999 99.0 9999
2016 02 07 20 10 162  5.9 999 99.0 9999
2016 02 07 20 20 161  5.9 999 99.0 9999
2016 02 07 20 30 164  5.7 999 99.0 9999
2016 02 07 20 40 164  5.8 999 99.0 9999
2016 02 07 20 50 163  6.3 158  8.4 2047
2016 02 07 21 00 161  6.4 999 99.0 9999
2016 02 07 21 10 162  6.4 999 99.0 9999
2016 02 07 21 20 160  6.2 999 99.0 9999
2016 02 07 21 30 167  6.2 999 99.0 9999
2016 02 07 21 40 166  6.7 999 99.0 9999
2016 02 07 21 50 161  6.4 167  8.1 2130
2016 02 07 22 00 158  6.1 999 99.0 9999
2016 02 07 22 10 149  6.3 999 99.0 9999
2016 02 07 22 20 146  6.4 999 99.0 9999
2016 02 07 22 30 146  6.7 999 99.0 9999
2016 02 07 22 40 150  6.3 999 99.0 9999
2016 02 07 22 50 159  6.0 151  7.9 2228
2016 02 07 23 00 162  5.9 999 99.0 9999
2016 02 07 23 10 156  5.3 999 99.0 9999
2016 02 07 23 20 157  5.1 999 99.0 9999
2016 02 07 23 30 158  4.9 999 99.0 9999
2016 02 07 23 40 160  5.0 999 99.0 9999
2016 02 07 23 50 164  5.4 154  7.1 2251
2016 02 08 00 00 167  5.0 999 99.0 9999
2016 02 08 00 10 161  4.9 999 99.0 9999
2016 02 08 00 20 158  4.6 999 99.0 9999
2016 02 08 00 30 163  4.1 999 99.0 9999
2016 02 08 00 40 167  3.8 999 99.0 9999
2016 02 08 00 50 172  3.8 160  6.1 0002
2016 02 08 01 00 168  4.0 999 99.0 9999
2016 02 08 01 10 160  4.1 999 99.0 9999
2016 02 08 01 20 163  4.0 999 99.0 9999
2016 02 08 01 30 163  4.1 999 99.0 9999
2016 02 08 01 40 165  4.1 999 99.0 9999
2016 02 08 01 50 164  4.4 163  5.6 0145
2016 02 08 02 00 159  5.2 999 99.0 9999
2016 02 08 02 10 164  4.9 999 99.0 9999
2016 02 08 02 20 165  5.0 999 99.0 9999
2016 02 08 02 30 170  5.2 999 99.0 9999
2016 02 08 02 40 171  4.7 999 99.0 9999
2016 02 08 02 50 174  4.6 175  6.8 0225
2016 02 08 03 00 179  4.5 999 99.0 9999
2016 02 08 03 10 175  4.7 999 99.0 9999
2016 02 08 03 20 170  4.5 999 99.0 9999
2016 02 08 03 30 165  4.4 999 99.0 9999
2016 02 08 03 40 158  4.5 999 99.0 9999
2016 02 08 03 50 158  4.8 174  6.5 0306
2016 02 08 04 00 159  5.0 999 99.0 9999
2016 02 08 04 10 152  5.4 999 99.0 9999
2016 02 08 04 20 149  5.3 999 99.0 9999
2016 02 08 04 30 142  5.3 999 99.0 9999
2016 02 08 04 40 140  4.7 999 99.0 9999
2016 02 08 04 50 146  4.8 145  7.0 0404
2016 02 08 05 00 149  5.1 999 99.0 9999
2016 02 08 05 10 154  5.2 999 99.0 9999
2016 02 08 05 20 156  4.6 999 99.0 9999
2016 02 08 05 30 148  4.1 999 99.0 9999
2016 02 08 05 40 145  4.3 999 99.0 9999
2016 02 08 05 50 139  3.9 136  6.8 0453
2016 02 08 06 00 131  3.7 999 99.0 9999
2016 02 08 06 10 129  3.8 999 99.0 9999
2016 02 08 06 20 136  3.3 999 99.0 9999
2016 02 08 06 30 138  3.6 999 99.0 9999
2016 02 08 06 40 122  4.1 999 99.0 9999
2016 02 08 06 50 123  4.1 108  6.5 0637
2016 02 08 07 00 121  4.4 999 99.0 9999
2016 02 08 07 10 121  4.6 999 99.0 9999
2016 02 08 07 20 125  4.9 999 99.0 9999
2016 02 08 07 30 122  4.5 999 99.0 9999
2016 02 08 07 40 116  4.8 999 99.0 9999
2016 02 08 07 50 118  5.0 108  7.7 0738
2016 02 08 08 00 120  4.9 999 99.0 9999
2016 02 08 08 10 120  5.1 999 99.0 9999
2016 02 08 08 20 122  5.1 999 99.0 9999
2016 02 08 08 30 124  4.7 999 99.0 9999
2016 02 08 08 40 127  4.4 999 99.0 9999
2016 02 08 08 50 132  4.2 121  7.3 0754
2016 02 08 09 00 129  4.1 999 99.0 9999
2016 02 08 09 10 130  3.8 999 99.0 9999
2016 02 08 09 20 124  3.9 999 99.0 9999
2016 02 08 09 30 125  3.6 999 99.0 9999
2016 02 08 09 40 123  3.4 999 99.0 9999
2016 02 08 09 50 127  3.3 127  6.1 0850
2016 02 08 10 00 114  3.5 999 99.0 9999
2016 02 08 10 10 116  3.7 999 99.0 9999
2016 02 08 10 20 119  4.1 999 99.0 9999
2016 02 08 10 30 118  4.5 999 99.0 9999
2016 02 08 10 40 119  4.9 999 99.0 9999
2016 02 08 10 50 116  4.5 124  6.9 1027
2016 02 08 11 00 113  4.6 999 99.0 9999
2016 02 08 11 10 118  4.8 999 99.0 9999
2016 02 08 11 20 116  4.4 999 99.0 9999
2016 02 08 11 30 115  4.7 999 99.0 9999
2016 02 08 11 40 112  4.6 999 99.0 9999
2016 02 08 11 50 116  4.1 113  7.1 1113
2016 02 08 12 00 116  3.5 999 99.0 9999
2016 02 08 12 10 112  3.1 999 99.0 9999
2016 02 08 12 20 103  3.0 999 99.0 9999
2016 02 08 12 30  96  2.7 999 99.0 9999
2016 02 08 12 40  90  3.0 999 99.0 9999
2016 02 08 12 50  92  3.7 104  6.0 1151
2016 02 08 13 00  90  3.8 999 99.0 9999
2016 02 08 13 10  92  3.4 999 99.0 9999
2016 02 08 13 20  93  3.4 999 99.0 9999
2016 02 08 13 30  89  3.8 999 99.0 9999
2016 02 08 13 40  88  4.1 999 99.0 9999
2016 02 08 13 50  88  4.2  75  6.5 1335
2016 02 08 14 00  91  4.5 999 99.0 9999
2016 02 08 14 10  92  4.3 999 99.0 9999
2016 02 08 14 20  88  4.5 999 99.0 9999
2016 02 08 14 30  85  4.3 999 99.0 9999
2016 02 08 14 40  83  4.3 999 99.0 9999
2016 02 08 14 50  83  4.4  78  7.2 1422
2016 02 08 15 00  90  4.0 999 99.0 9999
2016 02 08 15 10  92  3.7 999 99.0 9999
2016 02 08 15 20  89  3.7 999 99.0 9999
2016 02 08 15 30  90  3.4 999 99.0 9999
2016 02 08 15 40  80  3.3 999 99.0 9999
2016 02 08 15 50  74  3.2  99  6.3 1505
2016 02 08 16 00  65  3.3 999 99.0 9999
2016 02 08 16 10  65  3.4 999 99.0 9999
2016 02 08 16 20  64  3.5 999 99.0 9999
2016 02 08 16 30  65  3.9 999 99.0 9999
2016 02 08 16 40  66  3.6 999 99.0 9999
2016 02 08 16 50  62  3.4  71  6.0 1609
2016 02 08 17 00  59  3.6 999 99.0 9999
2016 02 08 17 10  62  4.2 999 99.0 9999
2016 02 08 17 20  64  4.4 999 99.0 9999
2016 02 08 17 30  63  4.4 999 99.0 9999
2016 02 08 17 40  65  4.1 999 99.0 9999
2016 02 08 17 50  63  3.9  67  6.8 1727
2016 02 08 18 00  69  4.0 999 99.0 9999
2016 02 08 18 10  71  4.0 999 99.0 9999
2016 02 08 18 20  71  3.9 999 99.0 9999
2016 02 08 18 30  68  3.6 999 99.0 9999
2016 02 08 18 40  67  3.7 999 99.0 9999
2016 02 08 18 50  70  4.0  69  6.5 1754
2016 02 08 19 00  68  4.4 999 99.0 9999
2016 02 08 19 10  74  4.5 999 99.0 9999
2016 02 08 19 20  71  4.2 999 99.0 9999
2016 02 08 19 30  70  4.8 999 99.0 9999
2016 02 08 19 40  69  4.8 999 99.0 9999
2016 02 08 19 50  68  5.0  70  7.3 1923
2016 02 08 20 00  66  4.6 999 99.0 9999
2016 02 08 20 10  67  4.4 999 99.0 9999
2016 02 08 20 20  66  4.6 999 99.0 9999
2016 02 08 20 30  66  4.0 999 99.0 9999
2016 02 08 20 40  60  3.9 999 99.0 9999
2016 02 08 20 50  53  4.0  66  7.0 2011
2016 02 08 21 00  48  4.0 999 99.0 9999
2016 02 08 21 10  50  4.0 999 99.0 9999
2016 02 08 21 20  43  3.8 999 99.0 9999
2016 02 08 21 30  36  3.7 999 99.0 9999
2016 02 08 21 40  27  3.6 999 99.0 9999
2016 02 08 21 50  33  3.7  48  5.9 2106
2016 02 08 22 00  36  4.1 999 99.0 9999
2016 02 08 22 10  35  4.3 999 99.0 9999
2016 02 08 22 20  36  4.7 999 99.0 9999
2016 02 08 22 30  42  5.0 999 99.0 9999
2016 02 08 22 40  53  5.5 999 99.0 9999
2016 02 08 22 50  59  5.7  58  7.7 2243
2016 02 08 23 00  62  5.6 999 99.0 9999
2016 02 08 23 10  52  5.3 999 99.0 9999
2016 02 08 23 20  46  5.7 999 99.0 9999
2016 02 08 23 30  47  5.7 999 99.0 9999
2016 02 08 23 40  53  5.0 999 99.0 9999
2016 02 08 23 50  54  4.8  54  8.3 2311
2016 02 09 00 00  60  4.8 999 99.0 9999
2016 02 09 00 10  70  4.8 999 99.0 9999
2016 02 09 00 20  73  5.2 999 99.0 9999
2016 02 09 00 30  76  4.7 999 99.0 9999
2016 02 09 00 40  77  4.5 999 99.0 9999
2016 02 09 00 50  80  4.4  88  7.2 0017
2016 02 09 01 00  73  4.4 999 99.0 9999
2016 02 09 01 10  63  4.8 999 99.0 9999
2016 02 09 01 20  55  5.0 999 99.0 9999
2016 02 09 01 30  74  3.5 999 99.0 9999
2016 02 09 01 40  82  4.3 999 99.0 9999
2016 02 09 01 50 104  3.7  55  6.6 0117
2016 02 09 02 00 104  3.3 999 99.0 9999
2016 02 09 02 10  89  4.1 999 99.0 9999
2016 02 09 02 20  93  3.6 999 99.0 9999
2016 02 09 02 30  99  3.3 999 99.0 9999
2016 02 09 02 40 109  3.3 999 99.0 9999
2016 02 09 02 50 111  3.7  82  5.9 0206
2016 02 09 03 00 126  3.8 999 99.0 9999
2016 02 09 03 10 121  4.1 999 99.0 9999
2016 02 09 03 20 116  4.5 999 99.0 9999
2016 02 09 03 30 114  4.9 999 99.0 9999
2016 02 09 03 40 121  4.8 999 99.0 9999
2016 02 09 03 50 129  4.9 115  6.7 0341
2016 02 09 04 00 132  5.1 999 99.0 9999
2016 02 09 04 10 127  5.1 999 99.0 9999
2016 02 09 04 20 121  5.3 999 99.0 9999
2016 02 09 04 30 126  5.8 999 99.0 9999
2016 02 09 04 40 131  5.8 999 99.0 9999
2016 02 09 04 50 132  5.9 127  7.8 0430
2016 02 09 05 00 136  5.9 999 99.0 9999
2016 02 09 05 10 131  5.7 999 99.0 9999
2016 02 09 05 20 133  6.0 999 99.0 9999
2016 02 09 05 30 137  6.5 999 99.0 9999
2016 02 09 05 40 140  7.0 999 99.0 9999
2016 02 09 05 50 149  7.6 139  9.5 0544
2016 02 09 06 00 161  7.8 999 99.0 9999
2016 02 09 06 10 162  8.1 999 99.0 9999
2016 02 09 06 20 162  8.2 999 99.0 9999
2016 02 09 06 30 163  8.2 999 99.0 9999
2016 02 09 06 40 164  8.2 999 99.0 9999
2016 02 09 06 50 162  8.1 165 10.5 0626
2016 02 09 07 00 162  8.3 999 99.0 9999
2016 02 09 07 10 157  8.3 999 99.0 9999
2016 02 09 07 20 159  8.7 999 99.0 9999
2016 02 09 07 30 162  9.1 999 99.0 9999
2016 02 09 07 40 171  9.5 999 99.0 9999
2016 02 09 07 50 176  9.2 170 11.8 0737
2016 02 09 08 00 176  9.1 999 99.0 9999
2016 02 09 08 10 174  9.1 999 99.0 9999
2016 02 09 08 20 173  9.7 999 99.0 9999
2016 02 09 08 30 175  9.5 999 99.0 9999
2016 02 09 08 40 176  9.6 999 99.0 9999
2016 02 09 08 50 174  9.5 179 11.7 0833
2016 02 09 09 00 169  9.5 999 99.0 9999
2016 02 09 09 10 170  9.8 999 99.0 9999
2016 02 09 09 20 169  9.6 999 99.0 9999
2016 02 09 09 30 175 10.3 999 99.0 9999
2016 02 09 09 40 175 10.4 999 99.0 9999
2016 02 09 09 50 182 10.4 171 13.0 0935
2016 02 09 10 00 187 10.2 999 99.0 9999
2016 02 09 10 10 192 10.2 999 99.0 9999
2016 02 09 10 20 193 11.3 999 99.0 9999
2016 02 09 10 30 191 11.3 999 99.0 9999
2016 02 09 10 40 194 10.6 999 99.0 9999
2016 02 09 10 50 197 11.2 185 14.1 1025
2016 02 09 11 00 196 11.5 999 99.0 9999
2016 02 09 11 10 202 11.2 999 99.0 9999
2016 02 09 11 20 208 11.0 999 99.0 9999
2016 02 09 11 30 209 11.3 999 99.0 9999
2016 02 09 11 40 210 11.2 999 99.0 9999
2016 02 09 11 50 211 10.0 204 13.9 1110
2016 02 09 12 00 209  9.2 999 99.0 9999
2016 02 09 12 10 208  8.5 999 99.0 9999
2016 02 09 12 20 202  7.7 999 99.0 9999
2016 02 09 12 30 199  7.3 999 99.0 9999
2016 02 09 12 40 196  6.9 999 99.0 9999
2016 02 09 12 50 189  7.4 213 11.1 1151
2016 02 09 13 00 190  7.3 999 99.0 9999
2016 02 09 13 10 184  7.0 999 99.0 9999
2016 02 09 13 20 184  7.1 999 99.0 9999
2016 02 09 13 30 184  7.4 999 99.0 9999
2016 02 09 13 40 179  7.4 999 99.0 9999
2016 02 09 13 50 178  7.1 183  9.2 1329
2016 02 09 14 00 178  7.1 999 99.0 9999
2016 02 09 14 10 180  7.1 999 99.0 9999
2016 02 09 14 20 179  7.2 999 99.0 9999
2016 02 09 14 30 178  7.2 999 99.0 9999
2016 02 09 14 40 178  7.2 999 99.0 9999
2016 02 09 14 50 177  7.2 174  8.8 1425
2016 02 09 15 00 174  7.1 999 99.0 9999
2016 02 09 15 10 168  7.1 999 99.0 9999
2016 02 09 15 20 160  6.8 999 99.0 9999
2016 02 09 15 30 160  6.9 999 99.0 9999
2016 02 09 15 40 160  7.3 999 99.0 9999
2016 02 09 15 50 163  7.7 171  9.3 1548
2016 02 09 16 00 174  7.8 999 99.0 9999
2016 02 09 16 10 175  8.8 999 99.0 9999
2016 02 09 16 20 170  9.3 999 99.0 9999
2016 02 09 16 30 172 10.2 999 99.0 9999
2016 02 09 16 40 169  9.9 999 99.0 9999
2016 02 09 16 50 171 10.1 162 12.9 1643
2016 02 09 17 00 179 10.1 999 99.0 9999
2016 02 09 17 10 191 10.5 999 99.0 9999
2016 02 09 17 20 211 13.8 999 99.0 9999
2016 02 09 17 30 221  9.9 999 99.0 9999
2016 02 09 17 40 219  8.4 999 99.0 9999
2016 02 09 17 50 219  7.9 207 21.4 1713
2016 02 09 18 00 219  7.5 999 99.0 9999
2016 02 09 18 10 221  6.9 999 99.0 9999
2016 02 09 18 20 214  6.4 999 99.0 9999
2016 02 09 18 30 200  4.8 999 99.0 9999
2016 02 09 18 40 191  4.6 999 99.0 9999
2016 02 09 18 50 196  5.2 217  9.0 1753
2016 02 09 19 00 198  5.2 999 99.0 9999
2016 02 09 19 10 193  5.2 999 99.0 9999
2016 02 09 19 20 195  5.4 999 99.0 9999
2016 02 09 19 30 193  5.5 999 99.0 9999
2016 02 09 19 40 182  5.6 999 99.0 9999
2016 02 09 19 50 180  5.8 181  7.0 1929
2016 02 09 20 00 181  6.2 999 99.0 9999
2016 02 09 20 10 182  6.2 999 99.0 9999
2016 02 09 20 20 182  6.8 999 99.0 9999
2016 02 09 20 30 182  7.2 999 99.0 9999
2016 02 09 20 40 179  7.0 999 99.0 9999
2016 02 09 20 50 182  7.3 182  9.3 2045
2016 02 09 21 00 182  7.9 999 99.0 9999
2016 02 09 21 10 180  7.8 999 99.0 9999
2016 02 09 21 20 187  8.1 999 99.0 9999
2016 02 09 21 30 187  8.3 999 99.0 9999
2016 02 09 21 40 190  8.3 999 99.0 9999
2016 02 09 21 50 190  8.0 186 10.2 2127
2016 02 09 22 00 188  7.6 999 99.0 9999
2016 02 09 22 10 194  7.6 999 99.0 9999
2016 02 09 22 20 195  7.8 999 99.0 9999
2016 02 09 22 30 192  7.9 999 99.0 9999
2016 02 09 22 40 190  8.2 999 99.0 9999
2016 02 09 22 50 194  9.6 200 11.2 2245
2016 02 09 23 00 195  9.2 999 99.0 9999
2016 02 09 23 10 192  9.5 999 99.0 9999
2016 02 09 23 20 190 10.1 999 99.0 9999
2016 02 09 23 30 193  9.3 999 99.0 9999
2016 02 09 23 40 189  8.9 999 99.0 9999
2016 02 09 23 50 188  9.1 189 12.3 2310
2016 02 10 00 00 185  8.8 999 99.0 9999
2016 02 10 00 10 185  8.6 999 99.0 9999
2016 02 10 00 20 186  8.7 999 99.0 9999
2016 02 10 00 30 186  8.8 999 99.0 9999
2016 02 10 00 40 188  8.5 999 99.0 9999
2016 02 10 00 50 187  8.4 187 10.9 2356
2016 02 10 01 00 186  8.3 999 99.0 9999
2016 02 10 01 10 187  8.0 999 99.0 9999
2016 02 10 01 20 182  8.4 999 99.0 9999
2016 02 10 01 30 182  8.2 999 99.0 9999
2016 02 10 01 40 183  8.6 999 99.0 9999
2016 02 10 01 50 184  8.6 179 10.3 0110
2016 02 10 02 00 184  8.3 999 99.0 9999
2016 02 10 02 10 183  8.5 999 99.0 9999
2016 02 10 02 20 175  8.2 999 99.0 9999
2016 02 10 02 30 171  8.7 999 99.0 9999
2016 02 10 02 40 179  9.4 999 99.0 9999
2016 02 10 02 50 183  9.6 189 11.6 0242
2016 02 10 03 00 184  9.4 999 99.0 9999
2016 02 10 03 10 183  9.2 999 99.0 9999
2016 02 10 03 20 184  9.5 999 99.0 9999
2016 02 10 03 30 181  9.6 999 99.0 9999
2016 02 10 03 40 182  9.7 999 99.0 9999
2016 02 10 03 50 186 10.4 191 12.4 0344
2016 02 10 04 00 186 10.6 999 99.0 9999
2016 02 10 04 10 189 11.0 999 99.0 9999
2016 02 10 04 20 191 10.4 999 99.0 9999
2016 02 10 04 30 184  9.7 999 99.0 9999
2016 02 10 04 40 182  9.1 999 99.0 9999
2016 02 10 04 50 184  9.3 192 15.1 0409
2016 02 10 05 00 181  9.2 999 99.0 9999
2016 02 10 05 10 180  9.2 999 99.0 9999
2016 02 10 05 20 182 10.1 999 99.0 9999
2016 02 10 05 30 182 10.4 999 99.0 9999
2016 02 10 05 40 181 10.3 999 99.0 9999
2016 02 10 05 50 180 10.3 176 12.8 0534
2016 02 10 06 00 179  9.8 999 99.0 9999
2016 02 10 06 10 180 10.4 999 99.0 9999
2016 02 10 06 20 183 10.9 999 99.0 9999
2016 02 10 06 30 183 11.2 999 99.0 9999
2016 02 10 06 40 179 11.4 999 99.0 9999
2016 02 10 06 50 180 10.6 176 14.2 0635
2016 02 10 07 00 177 10.9 999 99.0 9999
2016 02 10 07 10 177 11.2 999 99.0 9999
2016 02 10 07 20 179 11.3 999 99.0 9999
2016 02 10 07 30 180 11.5 999 99.0 9999
2016 02 10 07 40 178 11.5 999 99.0 9999
2016 02 10 07 50 178 11.7 182 15.3 0723
2016 02 10 08 00 173 11.2 999 99.0 9999
2016 02 10 08 10 182 11.4 999 99.0 9999
2016 02 10 08 20 183 11.3 999 99.0 9999
2016 02 10 08 30 184 10.8 999 99.0 9999
2016 02 10 08 40 186 10.9 999 99.0 9999
2016 02 10 08 50 189 11.2 178 14.5 0751
2016 02 10 09 00 191 11.3 999 99.0 9999
2016 02 10 09 10 189 11.6 999 99.0 9999
2016 02 10 09 20 189 11.9 999 99.0 9999
2016 02 10 09 30 188 11.5 999 99.0 9999
2016 02 10 09 40 188 11.7 999 99.0 9999
2016 02 10 09 50 192 12.3 192 14.6 0949
2016 02 10 10 00 195 13.0 999 99.0 9999
2016 02 10 10 10 193 12.1 999 99.0 9999
2016 02 10 10 20 191 12.2 999 99.0 9999
2016 02 10 10 30 191 12.5 999 99.0 9999
2016 02 10 10 40 191 12.0 999 99.0 9999
2016 02 10 10 50 191 12.2 188 16.1 1048
2016 02 10 11 00 196 13.0 999 99.0 9999
2016 02 10 11 10 196 13.2 999 99.0 9999
2016 02 10 11 20 204 13.7 999 99.0 9999
2016 02 10 11 30 208 13.3 999 99.0 9999
2016 02 10 11 40 214 13.5 999 99.0 9999
2016 02 10 11 50 221 13.9 231 19.4 1148
2016 02 10 12 00 229 13.1 999 99.0 9999
2016 02 10 12 10 229 11.7 999 99.0 9999
2016 02 10 12 20 230 11.3 999 99.0 9999
2016 02 10 12 30 231 10.8 999 99.0 9999
2016 02 10 12 40 233 10.6 999 99.0 9999
2016 02 10 12 50 238 11.1 232 17.2 1151
2016 02 10 13 00 245 11.8 999 99.0 9999
2016 02 10 13 10 252 11.9 999 99.0 9999
2016 02 10 13 20 252 10.9 999 99.0 9999
2016 02 10 13 30 250 10.3 999 99.0 9999
2016 02 10 13 40 249  9.5 999 99.0 9999
2016 02 10 13 50 247  9.3 247 14.5 1302
2016 02 10 14 00 246  9.0 999 99.0 9999
2016 02 10 14 10 240  8.1 999 99.0 9999
2016 02 10 14 20 238  7.5 999 99.0 9999
2016 02 10 14 30 231  7.1 999 99.0 9999
2016 02 10 14 40 229  7.4 999 99.0 9999
2016 02 10 14 50 227  7.2 258 11.1 1352
2016 02 10 15 00 225  7.6 999 99.0 9999
2016 02 10 15 10 222  7.2 999 99.0 9999
2016 02 10 15 20 223  7.5 999 99.0 9999
2016 02 10 15 30 220  7.3 999 99.0 9999
2016 02 10 15 40 216  7.4 999 99.0 9999
2016 02 10 15 50 213  7.3 222  9.3 1504
2016 02 10 16 00 212  7.4 999 99.0 9999
2016 02 10 16 10 210  7.1 999 99.0 9999
2016 02 10 16 20 205  7.0 999 99.0 9999
2016 02 10 16 30 203  7.0 999 99.0 9999
2016 02 10 16 40 201  7.2 999 99.0 9999
2016 02 10 16 50 201  7.2 213  8.9 1555
2016 02 10 17 00 205  7.2 999 99.0 9999
2016 02 10 17 10 204  7.8 999 99.0 9999
2016 02 10 17 20 204  7.8 999 99.0 9999
2016 02 10 17 30 207  8.2 999 99.0 9999
2016 02 10 17 40 208  8.4 999 99.0 9999
2016 02 10 17 50 210  8.8 209 10.9 1744
2016 02 10 18 00 211  8.9 999 99.0 9999
2016 02 10 18 10 212  8.8 999 99.0 9999
2016 02 10 18 20 211  8.8 999 99.0 9999
2016 02 10 18 30 211  8.2 999 99.0 9999
2016 02 10 18 40 210  7.9 999 99.0 9999
2016 02 10 18 50 205  7.3 210 10.9 1805
2016 02 10 19 00 202  6.8 999 99.0 9999
2016 02 10 19 10 205  6.9 999 99.0 9999
2016 02 10 19 20 205  6.4 999 99.0 9999
2016 02 10 19 30 204  6.5 999 99.0 9999
2016 02 10 19 40 199  6.6 999 99.0 9999
2016 02 10 19 50 195  6.2 205  8.3 1858
2016 02 10 20 00 194  5.9 999 99.0 9999
2016 02 10 20 10 192  6.3 999 99.0 9999
2016 02 10 20 20 195  6.8 999 99.0 9999
2016 02 10 20 30 195  7.1 999 99.0 9999
2016 02 10 20 40 194  7.4 999 99.0 9999
2016 02 10 20 50 192  7.2 197  9.1 2041
2016 02 10 21 00 189  7.0 999 99.0 9999
