#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 03 26 09 00 170  7.0   MM    MM    MM    MM  MM 1016.3   9.5  10.4    MM   MM +0.6    MM
2019 03 26 08 50 170  7.0   MM    MM    MM    MM  MM 1016.2   9.5  10.4    MM   MM   MM    MM
2019 03 26 08 40 170  7.0   MM    MM    MM    MM  MM 1016.3   9.5  10.4    MM   MM   MM    MM
2019 03 26 08 30 180  7.0   MM    MM    MM    MM  MM 1016.4   9.5  10.4    MM   MM   MM    MM
2019 03 26 08 20 180  7.0   MM   3.3    MM    MM 252 1016.3   9.5  10.4    MM   MM   MM    MM
2019 03 26 08 10 170  7.0   MM   3.3    13    MM  MM 1016.3   9.5  10.4    MM   MM   MM    MM
2019 03 26 08 00 170  8.0   MM    MM    MM    MM  MM 1016.2   9.4  10.4    MM   MM   MM    MM
2019 03 26 07 50 180  8.0   MM    MM    MM    MM  MM 1016.1   9.4  10.4    MM   MM   MM    MM
2019 03 26 07 40 170  8.0   MM    MM    MM    MM  MM 1016.1   9.4  10.4    MM   MM   MM    MM
2019 03 26 07 30 180  8.0   MM    MM    MM    MM  MM 1016.3   9.5  10.4    MM   MM   MM    MM
2019 03 26 07 20 180  8.0   MM   3.3    MM    MM 245 1016.0   9.5  10.4    MM   MM   MM    MM
2019 03 26 07 10 180  8.0   MM   3.3    13    MM  MM 1016.1   9.4  10.4    MM   MM   MM    MM
2019 03 26 07 00 180  9.0   MM    MM    MM    MM  MM 1015.9   9.3  10.4    MM   MM +1.0    MM
2019 03 26 06 50 180  9.0   MM    MM    MM    MM  MM 1015.9   9.3  10.4    MM   MM   MM    MM
2019 03 26 06 40 170  8.0   MM    MM    MM    MM  MM 1015.9   9.2  10.4    MM   MM   MM    MM
2019 03 26 06 30 180  8.0   MM    MM    MM    MM  MM 1016.0   9.4  10.4    MM   MM   MM    MM
2019 03 26 06 20 190  8.0   MM   3.0    MM    MM 231 1016.0   9.6  10.4    MM   MM   MM    MM
2019 03 26 06 10 190  8.0   MM   3.0    14    MM  MM 1015.8   9.6  10.4    MM   MM   MM    MM
2019 03 26 06 00 190  8.0   MM    MM    MM    MM  MM 1015.7   9.7  10.4    MM   MM   MM    MM
2019 03 26 05 50 190  8.0   MM    MM    MM    MM  MM 1015.8   9.7  10.4    MM   MM   MM    MM
2019 03 26 05 40 190  8.0   MM    MM    MM    MM  MM 1015.7   9.6  10.4    MM   MM   MM    MM
2019 03 26 05 30 190  8.0   MM    MM    MM    MM  MM 1015.7   9.6  10.4    MM   MM   MM    MM
2019 03 26 05 20 190  9.0   MM   3.2    MM    MM 241 1015.6   9.6  10.4    MM   MM   MM    MM
2019 03 26 05 10 200  8.0   MM   3.2    13    MM  MM 1015.5   9.8  10.4    MM   MM   MM    MM
2019 03 26 05 00 210  8.0   MM    MM    MM    MM  MM 1015.7  10.0  10.4    MM   MM +1.8    MM
2019 03 26 04 50 200  8.0   MM    MM    MM    MM  MM 1015.6  10.0  10.4    MM   MM   MM    MM
2019 03 26 04 40 190  9.0   MM    MM    MM    MM  MM 1015.4   9.9  10.4    MM   MM   MM    MM
2019 03 26 04 30 190  8.0   MM    MM    MM    MM  MM 1015.3  10.0  10.4    MM   MM   MM    MM
2019 03 26 04 20 190  9.0   MM   3.1    MM    MM 236 1015.2  10.0  10.4    MM   MM   MM    MM
2019 03 26 04 10 200  8.0   MM   3.1    12    MM  MM 1015.0  10.0  10.4    MM   MM   MM    MM
2019 03 26 04 00 200  8.0   MM    MM    MM    MM  MM 1014.9  10.0  10.4    MM   MM   MM    MM
2019 03 26 03 50 200  8.0   MM    MM    MM    MM  MM 1014.9  10.0  10.4    MM   MM   MM    MM
2019 03 26 03 40 200  9.0   MM    MM    MM    MM  MM 1014.9   9.9  10.4    MM   MM   MM    MM
2019 03 26 03 30 210  9.0   MM    MM    MM    MM  MM 1014.8   9.9  10.4    MM   MM   MM    MM
2019 03 26 03 20 200  9.0   MM   2.7    MM    MM 220 1014.6   9.8  10.4    MM   MM   MM    MM
2019 03 26 03 10 200  8.0   MM   2.7     9    MM  MM 1014.5   9.8  10.4    MM   MM   MM    MM
2019 03 26 03 00 200  9.0   MM    MM    MM    MM  MM 1014.4   9.8  10.4    MM   MM +1.6    MM
2019 03 26 02 50 190  9.0   MM    MM    MM    MM  MM 1014.4   9.8  10.4    MM   MM   MM    MM
2019 03 26 02 40 200  9.0   MM    MM    MM    MM  MM 1014.3   9.7  10.4    MM   MM   MM    MM
2019 03 26 02 30 200  9.0   MM    MM    MM    MM  MM 1014.1   9.6  10.4    MM   MM   MM    MM
2019 03 26 02 20 200  9.0   MM   3.0    MM    MM 232 1014.0   9.6  10.4    MM   MM   MM    MM
2019 03 26 02 10 200  9.0   MM   3.1    13    MM  MM 1014.0   9.7  10.4    MM   MM   MM    MM
2019 03 26 02 00 190  9.0   MM    MM    MM    MM  MM 1013.8   9.7  10.4    MM   MM   MM    MM
2019 03 26 01 50 190  9.0   MM    MM    MM    MM  MM 1013.8   9.7  10.4    MM   MM   MM    MM
2019 03 26 01 40 190  9.0   MM    MM    MM    MM  MM 1013.9   9.6  10.4    MM   MM   MM    MM
2019 03 26 01 30 200  9.0   MM    MM    MM    MM  MM 1013.8   9.6  10.4    MM   MM   MM    MM
2019 03 26 01 20 190  9.0   MM   2.7    MM    MM 216 1013.6   9.6  10.4    MM   MM   MM    MM
2019 03 26 01 10 190  9.0   MM   2.7    13    MM  MM 1013.6   9.5  10.4    MM   MM   MM    MM
2019 03 26 01 00 190  9.0   MM    MM    MM    MM  MM 1013.5   9.4  10.4    MM   MM +1.5    MM
2019 03 26 00 50 190  8.0   MM    MM    MM    MM  MM 1013.4   9.3  10.4    MM   MM   MM    MM
2019 03 26 00 40 190  8.0   MM    MM    MM    MM  MM 1013.3   9.2  10.4    MM   MM   MM    MM
2019 03 26 00 30 190  8.0   MM    MM    MM    MM  MM 1013.2   9.2  10.4    MM   MM   MM    MM
2019 03 26 00 20 190  9.0   MM   3.0    MM    MM 214 1013.0   9.2  10.4    MM   MM   MM    MM
2019 03 26 00 10 180  8.0   MM   3.0    13    MM  MM 1012.9   9.1  10.4    MM   MM   MM    MM
2019 03 26 00 00 180  9.0   MM    MM    MM    MM  MM 1012.9   9.1  10.4    MM   MM   MM    MM
2019 03 25 23 50 190  9.0   MM    MM    MM    MM  MM 1012.9   9.1  10.4    MM   MM   MM    MM
2019 03 25 23 40 190 10.0   MM    MM    MM    MM  MM 1012.7   9.2  10.4    MM   MM   MM    MM
2019 03 25 23 30 190 10.0   MM    MM    MM    MM  MM 1012.7   9.2  10.4    MM   MM   MM    MM
2019 03 25 23 20 200  9.0   MM   3.3    MM    MM 213 1012.6   9.3  10.4    MM   MM   MM    MM
2019 03 25 23 10 190 10.0   MM   3.3    10    MM  MM 1012.5   9.4  10.4    MM   MM   MM    MM
2019 03 25 23 00 190  9.0   MM    MM    MM    MM  MM 1012.4   9.7  10.4    MM   MM +1.2    MM
2019 03 25 22 50 190  8.0   MM    MM    MM    MM  MM 1012.3   9.5  10.4    MM   MM   MM    MM
2019 03 25 22 40 180  9.0   MM    MM    MM    MM  MM 1012.3   9.4  10.4    MM   MM   MM    MM
2019 03 25 22 30 190 10.0   MM    MM    MM    MM  MM 1012.0   9.3  10.4    MM   MM   MM    MM
2019 03 25 22 20 190  9.0   MM   2.8    MM    MM 228 1011.9   9.2  10.4    MM   MM   MM    MM
2019 03 25 22 10 190  8.0   MM   2.8    13    MM  MM 1012.0   9.2  10.5    MM   MM   MM    MM
2019 03 25 22 00 200  9.0   MM    MM    MM    MM  MM 1011.9   9.2  10.5    MM   MM   MM    MM
2019 03 25 21 50 200  8.0   MM    MM    MM    MM  MM 1012.1   9.1  10.5    MM   MM   MM    MM
2019 03 25 21 40 200  7.0   MM    MM    MM    MM  MM 1012.1   9.0  10.5    MM   MM   MM    MM
2019 03 25 21 30 190  8.0   MM    MM    MM    MM  MM 1011.9   9.0  10.5    MM   MM   MM    MM
2019 03 25 21 20 200  8.0   MM   3.1    MM    MM 228 1011.9   9.0  10.5    MM   MM   MM    MM
2019 03 25 21 10 210  9.0   MM   3.1    10    MM  MM 1011.9   9.0  10.5    MM   MM   MM    MM
2019 03 25 21 00 200  9.0   MM    MM    MM    MM  MM 1011.8   9.0  10.5    MM   MM +0.3    MM
2019 03 25 20 50 210  9.0   MM    MM    MM    MM  MM 1011.7   9.1  10.5    MM   MM   MM    MM
2019 03 25 20 40 210  9.0   MM    MM    MM    MM  MM 1011.6   9.1  10.5    MM   MM   MM    MM
2019 03 25 20 30 210  9.0   MM    MM    MM    MM  MM 1011.5   9.0  10.5    MM   MM   MM    MM
2019 03 25 20 20 210  9.0   MM   3.3    MM    MM 230 1011.4   8.8  10.5    MM   MM   MM    MM
2019 03 25 20 10 200  9.0   MM   3.3    10    MM  MM 1011.3   8.9  10.5    MM   MM   MM    MM
2019 03 25 20 00 200  8.0   MM    MM    MM    MM  MM 1011.2   9.1  10.5    MM   MM   MM    MM
2019 03 25 19 50 190  9.0   MM    MM    MM    MM  MM 1011.1   9.2  10.5    MM   MM   MM    MM
2019 03 25 19 40 180  7.0   MM    MM    MM    MM  MM 1011.0   9.4  10.5    MM   MM   MM    MM
2019 03 25 19 30 180  8.0   MM    MM    MM    MM  MM 1011.0   9.4  10.5    MM   MM   MM    MM
2019 03 25 19 20 180  9.0   MM   2.9    MM    MM 233 1011.0   9.6  10.5    MM   MM   MM    MM
2019 03 25 19 10 170  9.0   MM   2.9    10    MM  MM 1011.1   9.7  10.5    MM   MM   MM    MM
2019 03 25 19 00 190 10.0   MM    MM    MM    MM  MM 1011.1   9.7  10.5    MM   MM -0.3    MM
2019 03 25 18 50 190 10.0   MM    MM    MM    MM  MM 1011.1   9.8  10.5    MM   MM   MM    MM
2019 03 25 18 40 200  9.0   MM    MM    MM    MM  MM 1011.1   9.9  10.5    MM   MM   MM    MM
2019 03 25 18 30 200  6.0   MM    MM    MM    MM  MM 1011.3   9.8  10.5    MM   MM   MM    MM
2019 03 25 18 20 200  7.0   MM   2.7    MM    MM 246 1011.4   9.7  10.5    MM   MM   MM    MM
2019 03 25 18 10 210  7.0   MM   2.7    12    MM  MM 1011.5   9.7  10.6    MM   MM   MM    MM
2019 03 25 18 00 210  8.0   MM    MM    MM    MM  MM 1011.5   9.8  10.6    MM   MM   MM    MM
2019 03 25 17 50 190  5.0   MM    MM    MM    MM  MM 1011.6  10.0  10.6    MM   MM   MM    MM
2019 03 25 17 40 190  5.0   MM    MM    MM    MM  MM 1011.7  10.0  10.6    MM   MM   MM    MM
2019 03 25 17 30 190  5.0   MM    MM    MM    MM  MM 1011.7  10.0  10.6    MM   MM   MM    MM
2019 03 25 17 20 190  6.0   MM   2.3    MM    MM 246 1011.7  10.0  10.6    MM   MM   MM    MM
2019 03 25 17 10 190  5.0   MM   2.3    12    MM  MM 1011.8  10.1  10.6    MM   MM   MM    MM
2019 03 25 17 00 200  5.0   MM    MM    MM    MM  MM 1011.9  10.1  10.6    MM   MM +1.9    MM
2019 03 25 16 50 200  5.0   MM    MM    MM    MM  MM 1012.0  10.2  10.6    MM   MM   MM    MM
2019 03 25 16 40 190  5.0   MM    MM    MM    MM  MM 1012.1  10.3  10.6    MM   MM   MM    MM
2019 03 25 16 30 180  4.0   MM    MM    MM    MM  MM 1011.9  10.5  10.6    MM   MM   MM    MM
2019 03 25 16 20 190  4.0   MM   2.4    MM    MM 251 1011.8  10.5  10.6    MM   MM   MM    MM
2019 03 25 16 10 170  4.0   MM   2.4    13    MM  MM 1011.7  10.5  10.6    MM   MM   MM    MM
2019 03 25 16 00 170  3.0   MM    MM    MM    MM  MM 1011.4  10.6  10.6    MM   MM   MM    MM
2019 03 25 15 50 140  3.0   MM    MM    MM    MM  MM 1011.1  10.5  10.6    MM   MM   MM    MM
2019 03 25 15 40 150  3.0   MM    MM    MM    MM  MM 1010.9  10.5  10.6    MM   MM   MM    MM
2019 03 25 15 30 110  2.0   MM    MM    MM    MM  MM 1010.7  10.5  10.6    MM   MM   MM    MM
2019 03 25 15 20 110  2.0   MM   2.2    MM    MM 253 1010.8  10.5  10.6    MM   MM   MM    MM
2019 03 25 15 10 140  1.0   MM   2.2    12    MM  MM 1010.4  10.6  10.6    MM   MM   MM    MM
2019 03 25 15 00 220  1.0   MM    MM    MM    MM  MM 1010.2  10.6  10.6    MM   MM -1.1    MM
2019 03 25 14 50 230  2.0   MM    MM    MM    MM  MM 1010.4  10.7  10.5    MM   MM   MM    MM
2019 03 25 14 40 220  2.0   MM    MM    MM    MM  MM 1010.7  10.7  10.5    MM   MM   MM    MM
2019 03 25 14 30 210  1.0   MM    MM    MM    MM  MM 1010.6  10.7  10.5    MM   MM   MM    MM
2019 03 25 14 20 330  1.0   MM   2.4    MM    MM 250 1010.3  10.7  10.5    MM   MM   MM    MM
2019 03 25 14 10 330  1.0   MM   2.4    12    MM  MM 1010.2  10.8  10.6    MM   MM   MM    MM
2019 03 25 14 00 320  2.0   MM    MM    MM    MM  MM 1010.0  10.8  10.6    MM   MM   MM    MM
2019 03 25 13 50 300  2.0   MM    MM    MM    MM  MM 1010.3  10.8  10.6    MM   MM   MM    MM
2019 03 25 13 40 310  2.0   MM    MM    MM    MM  MM 1010.2  10.9  10.6    MM   MM   MM    MM
2019 03 25 13 30 330  3.0   MM    MM    MM    MM  MM 1010.2  10.9  10.6    MM   MM   MM    MM
2019 03 25 13 20 310  2.0   MM   2.2    MM    MM 252 1010.6  11.0  10.6    MM   MM   MM    MM
2019 03 25 13 10 310  2.0   MM   2.2    13    MM  MM 1010.3  10.9  10.6    MM   MM   MM    MM
2019 03 25 13 00 250  2.0   MM    MM    MM    MM  MM 1010.8  11.0  10.6    MM   MM -1.5    MM
2019 03 25 12 50 230  3.0   MM    MM    MM    MM  MM 1010.8  11.0  10.6    MM   MM   MM    MM
2019 03 25 12 40 230  4.0   MM    MM    MM    MM  MM 1010.8  11.1  10.6    MM   MM   MM    MM
2019 03 25 12 30 230  4.0   MM    MM    MM    MM  MM 1010.6  11.1  10.6    MM   MM   MM    MM
2019 03 25 12 20 230  4.0   MM   2.1    MM    MM 253 1010.7  11.1  10.6    MM   MM   MM    MM
2019 03 25 12 10 210  4.0   MM   2.1    13    MM  MM 1011.0  11.2  10.6    MM   MM   MM    MM
2019 03 25 12 00 210  5.0   MM    MM    MM    MM  MM 1011.3  11.2  10.6    MM   MM   MM    MM
2019 03 25 11 50 190  4.0   MM    MM    MM    MM  MM 1011.4  11.1  10.6    MM   MM   MM    MM
2019 03 25 11 40 180  3.0   MM    MM    MM    MM  MM 1011.4  11.2  10.6    MM   MM   MM    MM
2019 03 25 11 30 120  2.0   MM    MM    MM    MM  MM 1011.0  11.3  10.6    MM   MM   MM    MM
2019 03 25 11 20 110  2.0   MM   2.0    MM    MM 249 1010.8  11.4  10.6    MM   MM   MM    MM
2019 03 25 11 10 190  4.0   MM   2.0    13    MM  MM 1011.8  11.4  10.6    MM   MM   MM    MM
2019 03 25 11 00 220  5.0   MM    MM    MM    MM  MM 1012.0  11.3  10.5    MM   MM -1.5    MM
2019 03 25 10 50 220  6.0   MM    MM    MM    MM  MM 1012.2  11.4  10.5    MM   MM   MM    MM
2019 03 25 10 40 220  5.0   MM    MM    MM    MM  MM 1012.2  11.5  10.6    MM   MM   MM    MM
2019 03 25 10 30 220  5.0   MM    MM    MM    MM  MM 1012.4  11.6  10.6    MM   MM   MM    MM
2019 03 25 10 20 180  3.0   MM   2.0    MM    MM 251 1012.1  11.9  10.6    MM   MM   MM    MM
2019 03 25 10 10 170  3.0   MM   2.0    12    MM  MM 1012.1  12.0  10.6    MM   MM   MM    MM
2019 03 25 10 00 170  3.0   MM    MM    MM    MM  MM 1012.2  12.1  10.5    MM   MM   MM    MM
2019 03 25 09 50 160  4.0   MM    MM    MM    MM  MM 1012.4  12.5  10.5    MM   MM   MM    MM
2019 03 25 09 40 140  5.0   MM    MM    MM    MM  MM 1012.3  12.5  10.6    MM   MM   MM    MM
2019 03 25 09 30 140  6.0   MM    MM    MM    MM  MM 1012.5  12.4  10.6    MM   MM   MM    MM
2019 03 25 09 20 130  6.0   MM   1.7    MM    MM 246 1012.4  12.3  10.6    MM   MM   MM    MM
2019 03 25 09 10 120  7.0   MM   1.7    12    MM  MM 1012.2  12.4  10.7    MM   MM   MM    MM
2019 03 25 09 00 110  8.0   MM    MM    MM    MM  MM 1012.4  12.5  10.7    MM   MM -2.7    MM
2019 03 25 08 50 100  8.0   MM    MM    MM    MM  MM 1012.1  12.4  10.7    MM   MM   MM    MM
2019 03 25 08 40 110  6.0   MM    MM    MM    MM  MM 1012.8  12.3  10.8    MM   MM   MM    MM
2019 03 25 08 30 100  5.0   MM    MM    MM    MM  MM 1013.0  12.3  10.8    MM   MM   MM    MM
2019 03 25 08 20 110  4.0   MM   1.6    MM    MM 253 1013.2  12.2  10.8    MM   MM   MM    MM
2019 03 25 08 10 140  2.0   MM   1.6    13    MM  MM 1013.4  11.6  10.8    MM   MM   MM    MM
2019 03 25 08 00 130  2.0   MM    MM    MM    MM  MM 1013.5  11.7  10.8    MM   MM   MM    MM
2019 03 25 07 50 120  3.0   MM    MM    MM    MM  MM 1013.7  11.9  10.8    MM   MM   MM    MM
2019 03 25 07 40 110  3.0   MM    MM    MM    MM  MM 1013.8  12.0  10.8    MM   MM   MM    MM
2019 03 25 07 30 110  3.0   MM    MM    MM    MM  MM 1014.0  11.9  10.8    MM   MM   MM    MM
2019 03 25 07 20 100  3.0   MM   1.6    MM    MM 257 1014.1  11.9  10.8    MM   MM   MM    MM
2019 03 25 07 10  90  4.0   MM   1.6    13    MM  MM 1014.2  11.9  10.8    MM   MM   MM    MM
2019 03 25 07 00  90  5.0   MM    MM    MM    MM  MM 1014.2  11.9  10.8    MM   MM -2.8    MM
2019 03 25 06 50  80  5.0   MM    MM    MM    MM  MM 1014.4  11.7  10.8    MM   MM   MM    MM
2019 03 25 06 40  70  5.0   MM    MM    MM    MM  MM 1014.6  11.9  10.8    MM   MM   MM    MM
2019 03 25 06 30  70  5.0   MM    MM    MM    MM  MM 1014.8  12.0  10.8    MM   MM   MM    MM
2019 03 25 06 20  70  7.0   MM   1.7    MM    MM 260 1014.8  12.1  10.8    MM   MM   MM    MM
2019 03 25 06 10  70  6.0   MM   1.7    13    MM  MM 1014.9  12.1  10.8    MM   MM   MM    MM
2019 03 25 06 00  70  4.0   MM    MM    MM    MM  MM 1015.1  11.7  10.8    MM   MM   MM    MM
2019 03 25 05 50  60  4.0   MM    MM    MM    MM  MM 1015.4  11.5  10.8    MM   MM   MM    MM
2019 03 25 05 40  60  5.0   MM    MM    MM    MM  MM 1015.6  11.6  10.8    MM   MM   MM    MM
2019 03 25 05 30  50  5.0   MM    MM    MM    MM  MM 1015.7  11.3  10.8    MM   MM   MM    MM
2019 03 25 05 20  40  4.0   MM   1.9    MM    MM 262 1016.1  11.2  10.8    MM   MM   MM    MM
2019 03 25 05 10  40  4.0   MM   2.0    13    MM  MM 1016.3  11.2  10.8    MM   MM   MM    MM
2019 03 25 05 00  40  4.0   MM    MM    MM    MM  MM 1016.5  11.3  10.9    MM   MM -1.7    MM
2019 03 25 04 50  40  4.0   MM    MM    MM    MM  MM 1016.6  11.4  10.9    MM   MM   MM    MM
2019 03 25 04 40  50  4.0   MM    MM    MM    MM  MM 1016.8  11.4  10.9    MM   MM   MM    MM
2019 03 25 04 30  40  4.0   MM    MM    MM    MM  MM 1016.8  11.3  10.9    MM   MM   MM    MM
2019 03 25 04 20  40  4.0   MM   1.7    MM    MM 261 1016.9  11.4  10.9    MM   MM   MM    MM
2019 03 25 04 10  40  4.0   MM   1.7    13    MM  MM 1017.0  11.3  10.9    MM   MM   MM    MM
2019 03 25 04 00  40  4.0   MM    MM    MM    MM  MM 1017.1  11.5  10.9    MM   MM   MM    MM
2019 03 25 03 50  40  5.0   MM    MM    MM    MM  MM 1017.0  11.5  10.9    MM   MM   MM    MM
2019 03 25 03 40  40  5.0   MM    MM    MM    MM  MM 1017.1  11.5  10.9    MM   MM   MM    MM
2019 03 25 03 30  30  4.0   MM    MM    MM    MM  MM 1017.2  11.5  10.9    MM   MM   MM    MM
2019 03 25 03 20  30  4.0   MM   1.9    MM    MM 266 1017.3  11.4  10.9    MM   MM   MM    MM
2019 03 25 03 10  40  4.0   MM   1.9    12    MM  MM 1017.4  11.4  10.8    MM   MM   MM    MM
2019 03 25 03 00  40  4.0   MM    MM    MM    MM  MM 1017.5  11.4  10.8    MM   MM -1.2    MM
2019 03 25 02 50  50  3.0   MM    MM    MM    MM  MM 1017.6  11.4  10.7    MM   MM   MM    MM
2019 03 25 02 40  50  3.0   MM    MM    MM    MM  MM 1017.7  11.3  10.7    MM   MM   MM    MM
2019 03 25 02 30  50  4.0   MM    MM    MM    MM  MM 1017.9  11.3  10.7    MM   MM   MM    MM
2019 03 25 02 20  60  4.0   MM   1.9    MM    MM 266 1017.9  11.2  10.7    MM   MM   MM    MM
2019 03 25 02 10  60  4.0   MM   2.0    13    MM  MM 1018.1  11.1  10.7    MM   MM   MM    MM
2019 03 25 02 00  60  4.0   MM    MM    MM    MM  MM 1018.2  11.0  10.8    MM   MM   MM    MM
2019 03 25 01 50  50  4.0   MM    MM    MM    MM  MM 1018.1  11.0  10.8    MM   MM   MM    MM
2019 03 25 01 40  50  4.0   MM    MM    MM    MM  MM 1018.3  11.0  10.8    MM   MM   MM    MM
2019 03 25 01 30  60  3.0   MM    MM    MM    MM  MM 1018.5  11.1  10.8    MM   MM   MM    MM
2019 03 25 01 20  60  4.0   MM   1.9    MM    MM 260 1018.5  11.2  10.8    MM   MM   MM    MM
2019 03 25 01 10  60  4.0   MM   1.9    14    MM  MM 1018.5  11.2  10.8    MM   MM   MM    MM
2019 03 25 01 00  60  3.0   MM    MM    MM    MM  MM 1018.7  11.3  10.9    MM   MM -1.2    MM
2019 03 25 00 50  60  3.0   MM    MM    MM    MM  MM 1018.7  11.4  11.0    MM   MM   MM    MM
2019 03 25 00 40  50  3.0   MM    MM    MM    MM  MM 1018.6  11.4  10.9    MM   MM   MM    MM
2019 03 25 00 30  50  3.0   MM    MM    MM    MM  MM 1018.6  11.5  11.0    MM   MM   MM    MM
2019 03 25 00 20 360  2.0   MM   2.1    MM    MM 268 1018.6  11.7  11.0    MM   MM   MM    MM
2019 03 25 00 10 270  2.0   MM   2.1    12    MM  MM 1018.7  11.7  11.0    MM   MM   MM    MM
2019 03 25 00 00 260  3.0   MM    MM    MM    MM  MM 1018.8  11.7  11.0    MM   MM   MM    MM
2019 03 24 23 50 260  3.0   MM    MM    MM    MM  MM 1018.9  11.6  11.0    MM   MM   MM    MM
2019 03 24 23 40 270  3.0   MM    MM    MM    MM  MM 1019.0  11.4  11.0    MM   MM   MM    MM
2019 03 24 23 30 260  3.0   MM    MM    MM    MM  MM 1019.2  11.4  11.1    MM   MM   MM    MM
2019 03 24 23 20 250  4.0   MM   2.1    MM    MM 265 1019.3  11.4  11.1    MM   MM   MM    MM
2019 03 24 23 10 260  4.0   MM   2.1    12    MM  MM 1019.4  11.4  11.0    MM   MM   MM    MM
2019 03 24 23 00 250  4.0   MM    MM    MM    MM  MM 1019.4  11.5  11.0    MM   MM -1.5    MM
2019 03 24 22 50 250  4.0   MM    MM    MM    MM  MM 1019.4  11.5  11.0    MM   MM   MM    MM
2019 03 24 22 40 250  5.0   MM    MM    MM    MM  MM 1019.4  11.4  11.0    MM   MM   MM    MM
2019 03 24 22 30 250  5.0   MM    MM    MM    MM  MM 1019.6  11.3  11.0    MM   MM   MM    MM
2019 03 24 22 20 240  5.0   MM   2.3    MM    MM 269 1019.6  11.2  11.0    MM   MM   MM    MM
2019 03 24 22 10 240  5.0   MM   2.3    13    MM  MM 1019.8  11.3  11.0    MM   MM   MM    MM
2019 03 24 22 00 240  5.0   MM    MM    MM    MM  MM 1019.9  11.3  10.9    MM   MM   MM    MM
2019 03 24 21 50 240  4.0   MM    MM    MM    MM  MM 1019.9  11.3  10.9    MM   MM   MM    MM
2019 03 24 21 40 240  4.0   MM    MM    MM    MM  MM 1019.8  11.3  10.9    MM   MM   MM    MM
2019 03 24 21 30 230  4.0   MM    MM    MM    MM  MM 1020.0  11.3  11.0    MM   MM   MM    MM
2019 03 24 21 20 230  4.0   MM   2.3    MM    MM 266 1020.2  11.2  10.9    MM   MM   MM    MM
2019 03 24 21 10 230  4.0   MM   2.3    13    MM  MM 1020.3  11.2  10.9    MM   MM   MM    MM
2019 03 24 21 00 220  3.0   MM    MM    MM    MM  MM 1020.3  11.1  10.9    MM   MM -1.2    MM
2019 03 24 20 50 210  3.0   MM    MM    MM    MM  MM 1020.5  11.2  10.9    MM   MM   MM    MM
2019 03 24 20 40 200  3.0   MM    MM    MM    MM  MM 1020.6  11.2  10.9    MM   MM   MM    MM
2019 03 24 20 30 210  3.0   MM    MM    MM    MM  MM 1020.8  11.1  10.9    MM   MM   MM    MM
2019 03 24 20 20 210  3.0   MM   2.6    MM    MM 273 1020.9  11.1  11.0    MM   MM   MM    MM
2019 03 24 20 10 210  3.0   MM   2.6    13    MM  MM 1021.0  11.1  11.0    MM   MM   MM    MM
2019 03 24 20 00 200  2.0   MM    MM    MM    MM  MM 1021.0  11.2  10.9    MM   MM   MM    MM
2019 03 24 19 50 170  1.0   MM    MM    MM    MM  MM 1021.1  11.2  10.8    MM   MM   MM    MM
2019 03 24 19 40 150  2.0   MM    MM    MM    MM  MM 1021.0  11.0  10.7    MM   MM   MM    MM
2019 03 24 19 30 140  2.0   MM    MM    MM    MM  MM 1021.1  10.9  10.7    MM   MM   MM    MM
2019 03 24 19 20 120  2.0   MM   2.1    MM    MM 269 1021.2  10.7  10.7    MM   MM   MM    MM
2019 03 24 19 10 120  2.0   MM   2.1    13    MM  MM 1021.2  10.6  10.7    MM   MM   MM    MM
2019 03 24 19 00 140  2.0   MM    MM    MM    MM  MM 1021.4  10.5  10.7    MM   MM +0.0    MM
2019 03 24 18 50 160  2.0   MM    MM    MM    MM  MM 1021.5  10.4  10.7    MM   MM   MM    MM
2019 03 24 18 40 150  2.0   MM    MM    MM    MM  MM 1021.6  10.2  10.6    MM   MM   MM    MM
2019 03 24 18 30 140  2.0   MM    MM    MM    MM  MM 1021.6  10.0  10.6    MM   MM   MM    MM
2019 03 24 18 20 120  3.0   MM   2.4    MM    MM 269 1021.5   9.8  10.6    MM   MM   MM    MM
2019 03 24 18 10 120  3.0   MM   2.4    13    MM  MM 1021.5   9.7  10.6    MM   MM   MM    MM
2019 03 24 18 00 120  3.0   MM    MM    MM    MM  MM 1021.5   9.5  10.6    MM   MM   MM    MM
2019 03 24 17 50 120  3.0   MM    MM    MM    MM  MM 1021.5   9.4  10.6    MM   MM   MM    MM
