Time_UTC,MODAQ_Va_V,MODAQ_Vb_V,MODAQ_Vc_V,MODAQ_Ia_I,MODAQ_Ib_I,MODAQ_Ic_I
15:21.5,-3066.750793,10686.72366,-8379.852844,7.471466064,-24.14596558,16.52099609
15:21.5,-3149.501556,10711.83453,-8331.929413,7.757720947,-24.21035767,16.43035889
15:21.5,-3231.256256,10739.23596,-8282.506073,7.96005249,-24.31869507,16.26266479
15:21.5,-3308.154663,10767.75748,-8233.020721,8.192596436,-24.32006836,16.00128174
15:21.5,-3381.816833,10796.91849,-8181.547119,8.411102295,-24.40917969,15.80383301
15:21.5,-3454.316284,10825.26947,-8125.670685,8.671417236,-24.38034058,15.62408447
15:21.5,-3525.234436,10849.48117,-8063.449677,8.867797852,-24.42245483,15.47775269
15:21.5,-3600.381012,10871.92941,-7991.92691,9.101104736,-24.44869995,15.31005859
15:21.5,-3677.771637,10889.07565,-7912.09845,9.281005859,-24.5223999,15.10986328
15:21.5,-3755.449066,10900.6951,-7825.9758,9.51965332,-24.58908081,14.99969482
15:21.5,-3837.157257,10911.03168,-7735.171265,9.693756104,-24.62631226,14.84832764
15:21.5,-3918.811188,10916.24841,-7642.351349,9.903564453,-24.71450806,14.67437744
15:21.5,-3997.949768,10917.74445,-7552.302582,10.05508423,-24.80560303,14.65042114
15:21.5,-4076.933319,10918.39557,-7466.021027,10.22247314,-24.85580444,14.52545166
15:21.5,-4151.448151,10914.45395,-7385.719727,10.48110962,-24.82681274,14.34341431
15:21.5,-4222.199646,10908.69073,-7311.879272,10.70266724,-24.92523193,14.21463013
15:21.5,-4291.745789,10901.56714,-7243.185791,10.81359863,-24.96017456,14.05181885
15:21.5,-4359.823029,10891.73441,-7179.023041,11.05529785,-25.09353638,13.82843018
15:21.5,-4430.190826,10882.87836,-7117.127594,11.27334595,-25.08117676,13.65219116
15:21.5,-4502.019775,10873.28979,-7056.797943,11.50253296,-25.09536743,13.49136353
15:21.5,-4576.240051,10866.09256,-6998.708466,11.76986694,-25.16799927,13.27789307
15:21.5,-4651.816833,10862.46487,-6943.060699,11.90765381,-25.28594971,13.1010437
15:21.5,-4727.234711,10860.58514,-6888.618286,12.17178345,-25.24719238,12.85949707
15:21.5,-4804.125366,10861.50369,-6833.408478,12.36907959,-25.24703979,12.77267456
15:21.5,-4882.019836,10865.3833,-6775.811218,12.54776001,-25.22979736,12.58834839
15:21.5,-4959.573242,10870.73956,-6714.582397,12.75527954,-25.337677,12.47283936
15:21.5,-5039.459839,10879.63824,-6649.078644,12.89764404,-25.21987915,12.3008728
15:21.5,-5118.265106,10889.88568,-6579.404602,12.97698975,-25.18936157,12.05566406
15:21.5,-5196.186707,10901.97409,-6504.192139,13.13995361,-25.24169922,11.97937012
15:21.5,-5277.208893,10917.82584,-6422.991669,13.25973511,-25.19790649,11.84860229
15:21.5,-5355.913391,10933.50317,-6337.117065,13.3013916,-25.22857666,11.76635742
15:21.5,-5433.474548,10950.38586,-6246.83963,13.29544067,-25.21118164,11.6595459
15:21.5,-5506.776276,10966.71432,-6154.748352,13.48587036,-25.21499634,11.6633606
15:21.5,-5571.621155,10980.60883,-6064.808105,13.47671509,-25.15731812,11.66259766
15:21.5,-5630.195099,10994.08475,-5977.867676,13.46817017,-25.19256592,11.63772583
15:21.5,-5682.26944,11005.07632,-5893.923187,13.5836792,-25.19561768,11.54174805
15:21.5,-5728.654205,11013.72696,-5813.230438,13.54705811,-25.13458252,11.51321411
15:21.5,-5773.20575,11020.47849,-5734.541443,13.54934692,-25.13565063,11.41235352
15:21.5,-5813.990082,11023.42792,-5658.925903,13.57147217,-25.08682251,11.36413574
15:21.5,-5854.096161,11025.04022,-5586.372192,13.6567688,-25.09262085,11.32629395
15:21.5,-5893.51236,11024.19531,-5516.79892,13.69750977,-25.06546021,11.19903564
15:21.5,-5933.475037,11019.33902,-5448.159698,13.75915527,-24.96124268,11.16287231
15:21.5,-5980.945007,11014.85867,-5377.896545,13.78448486,-25.01495361,11.08917236
15:21.5,-6033.957275,11007.6188,-5304.742096,13.8432312,-25.03036499,10.96832275
15:21.5,-6093.643555,10998.42557,-5228.180878,13.959198,-24.94552612,10.86181641
15:21.5,-6161.740173,10990.40668,-5148.092743,14.04846191,-24.96490479,10.79803467
15:21.5,-6233.503235,10980.41891,-5066.047363,14.14337158,-24.95697021,10.66955566
15:21.5,-6310.138092,10971.52023,-4982.629974,14.24484253,-24.92416382,10.57983398
15:21.5,-6390.222351,10965.07101,-4899.619537,14.36935425,-24.83093262,10.32546997
15:21.5,-6467.574219,10958.7807,-4819.512024,14.47296143,-24.77783203,10.20278931
15:21.5,-6544.154816,10956.59091,-4742.524475,14.56832886,-24.84146118,9.966125488
15:21.5,-6616.165924,10956.36224,-4669.300262,14.76272583,-24.76287842,9.794311523
15:21.5,-6682.464203,10957.24979,-4599.610718,14.90127563,-24.71084595,9.564666748
15:21.5,-6745.239441,10961.9743,-4532.176849,15.12130737,-24.65072632,9.435272217
15:21.5,-6802.968475,10967.66,-4465.936707,15.32073975,-24.57809448,9.128417969
15:21.5,-6857.728699,10976.04709,-4397.797455,15.49545288,-24.50576782,8.926391602
15:21.5,-6911.357208,10983.3761,-4325.542175,15.62744141,-24.3850708,8.643951416
15:21.5,-6960.776672,10988.32928,-4248.128296,15.85754395,-24.33486938,8.368835449
15:21.5,-7009.219452,10993.65067,-4166.881317,15.98861694,-24.25003052,8.095092773
15:21.5,-7056.108063,10995.18933,-4080.8013,16.18637085,-24.15786743,7.826538086
15:21.5,-7101.225464,10994.16614,-3990.512238,16.39038086,-24.0663147,7.481079102
15:21.5,-7147.381561,10992.51508,-3897.541168,16.5447998,-23.98834229,7.26348877
15:21.5,-7192.502838,10986.06586,-3802.202026,16.74346924,-23.89816284,7.025604248
15:21.5,-7240.860352,10978.233,-3704.882385,16.953125,-23.89358521,6.775054932
15:21.5,-7290.477478,10969.99707,-3607.3302,17.15682983,-23.85559082,6.548461914
15:21.5,-7339.590759,10954.98636,-3510.014435,17.38357544,-23.86962891,6.305236816
15:21.5,-7388.211823,10936.98746,-3414.962097,17.63259888,-23.86047363,6.123046875
15:21.5,-7434.728363,10913.60129,-3322.320465,17.84378052,-23.81469727,5.83190918
15:21.5,-7481.512329,10884.78134,-3231.694214,18.06396484,-23.88870239,5.695343018
15:21.5,-7531.714691,10853.34915,-3141.998138,18.22067261,-23.92959595,5.429382324
15:21.5,-7584.323883,10819.50238,-3053.491913,18.41400146,-23.97293091,5.253448486
15:21.5,-7643.607086,10783.98129,-2963.75708,18.60061646,-23.95904541,5.156402588
15:21.5,-7709.711578,10748.30905,-2873.134705,18.72619629,-24.00741577,4.931640625
15:21.5,-7777.548523,10712.10196,-2783.988983,18.92868042,-23.96987915,4.810791016
15:21.5,-7848.582947,10678.63501,-2698.029114,19.13864136,-24.00802612,4.68170166
15:21.5,-7918.369385,10645.15256,-2616.565094,19.26940918,-23.99017334,4.478149414
15:21.5,-7984.493256,10613.39868,-2539.585297,19.43252563,-24.04312134,4.405517578
15:21.5,-8049.543549,10585.28412,-2466.306824,19.60113525,-24.03823853,4.267883301
15:21.5,-8112.051361,10556.82462,-2394.644531,19.70977783,-23.96194458,4.051513672
15:21.5,-8174.361511,10532.54703,-2322.823334,19.84985352,-23.97186279,3.903503418
15:21.5,-8236.838318,10509.84686,-2248.068207,19.92660522,-23.88549805,3.736572266
15:21.5,-8298.086517,10486.56921,-2169.003265,19.98291016,-23.86917114,3.60244751
15:21.5,-8359.873444,10463.9892,-2085.295197,20.03982544,-23.77670288,3.480224609
15:21.5,-8421.055756,10442.5719,-1997.025391,20.15518188,-23.71856689,3.353118896
15:21.5,-8481.207123,10419.89111,-1903.914795,20.26611328,-23.64242554,3.271636963
15:21.5,-8540.08725,10398.32654,-1808.362488,20.31707764,-23.52539063,3.050842285
15:21.5,-8595.498596,10376.68057,-1711.845123,20.35644531,-23.42025757,2.788848877
15:21.5,-8650.220062,10354.3176,-1613.320129,20.44540405,-23.34060669,2.704315186
15:21.5,-8705.336853,10333.76071,-1514.233154,20.50796509,-23.20602417,2.509155273
15:21.5,-8759.546722,10311.70004,-1413.723785,20.49407959,-23.17230225,2.39944458
15:21.5,-8815.895996,10289.19754,-1311.799774,20.63095093,-23.07540894,2.236633301
15:21.5,-8872.19101,10264.66803,-1210.313721,20.67703247,-22.99453735,2.0652771
15:21.5,-8927.854279,10237.57666,-1109.157104,20.66741943,-22.85583496,1.846160889
15:21.5,-8983.974884,10207.50873,-1008.946167,20.76095581,-22.65411377,1.696166992
15:21.5,-9036.808868,10172.31708,-912.1148682,20.67932129,-22.61489868,1.668243408
15:21.5,-9088.828949,10135.14493,-818.2601318,20.76187134,-22.48657227,1.497497559
15:21.5,-9140.942047,10094.29471,-726.9633789,20.71807861,-22.36160278,1.415557861
15:21.5,-9192.888489,10050.80511,-636.767334,20.75531006,-22.2052002,1.202087402
15:21.5,-9248.830811,10007.68759,-549.2300415,20.82519531,-22.04940796,1.007232666
15:21.5,-9304.362305,9962.360901,-462.8283386,20.90332031,-21.99523926,0.829162598
15:21.5,-9361.820038,9914.60025,-376.581665,20.95214844,-21.90567017,0.652770996
15:21.5,-9421.556702,9866.242737,-289.3040466,20.97763062,-21.80633545,0.550231934
15:21.5,-9481.339874,9812.028992,-198.8522034,21.04782104,-21.7098999,0.49118042
15:21.5,-9542.67334,9754.900696,-105.9237671,21.14868164,-21.59667969,0.199737549
15:21.5,-9604.258728,9695.024506,-11.0574646,21.22756958,-21.45065308,0.017700195
15:21.5,-9662.615631,9629.036285,85.28936768,21.28967285,-21.38763428,-0.102539063
15:21.5,-9720.681854,9561.532654,181.244751,21.28463745,-21.27349854,-0.2684021
15:21.5,-9777.600861,9494.346832,275.6498413,21.40228271,-21.2940979,-0.447998047
15:21.5,-9835.337646,9429.482574,367.2140198,21.52175903,-21.16790771,-0.614013672
15:21.5,-9895.287476,9369.687775,455.8403931,21.61895752,-21.08688354,-0.78704834
15:21.5,-9955.047394,9312.412201,541.8312683,21.65664673,-21.01364136,-0.961151123
15:21.5,-10016.93509,9260.175079,625.8959045,21.72073364,-20.9185791,-1.136016846
15:21.5,-10080.18317,9211.898956,708.8869629,21.86279297,-20.80795288,-1.34262085
15:21.5,-10143.74905,9166.983093,791.8741455,21.93588257,-20.72814941,-1.454925537
15:21.5,-10207.30331,9124.989532,874.7411804,22.00134277,-20.64086914,-1.624450684
15:21.5,-10265.22226,9082.32547,956.9803467,22.08786011,-20.49758911,-1.775817871
15:21.5,-10318.70737,9040.289276,1039.359039,22.19482422,-20.36590576,-2.040100098
15:21.5,-10370.54141,9000.473877,1121.791992,22.20855713,-20.23345947,-2.225494385
15:21.5,-10417.89511,8960.371674,1205.011719,22.27523804,-20.13122559,-2.396087646
15:21.5,-10465.07053,8921.843018,1289.820496,22.33276367,-19.89608765,-2.675323486
15:21.5,-10508.25394,8876.826385,1378.253082,22.46688843,-19.81079102,-2.908172607
15:21.5,-10554.77048,8836.704803,1468.480133,22.47344971,-19.65805054,-3.139953613
15:21.5,-10602.29471,8801.113953,1558.784698,22.5680542,-19.44595337,-3.369293213
15:21.5,-10646.97803,8758.190216,1649.538849,22.64450073,-19.25445557,-3.583526611
15:21.5,-10693.97903,8719.270111,1741.866547,22.6399231,-19.0725708,-3.88381958
15:21.5,-10735.92609,8674.323242,1833.705902,22.80838013,-18.89678955,-4.070587158
15:21.5,-10774.6059,8623.651917,1925.343719,22.81051636,-18.71139526,-4.30847168
15:21.5,-10815.2197,8575.309906,2015.179321,22.91915894,-18.5395813,-4.559173584
15:21.5,-10851.96552,8523.824677,2101.154694,22.96188354,-18.37722778,-4.808349609
15:21.5,-10885.97507,8471.168976,2182.599335,23.00201416,-18.14346313,-5.051116943
15:21.5,-10921.2171,8421.509216,2259.629517,23.05847168,-17.95013428,-5.38482666
15:21.5,-10951.15326,8369.260468,2330.652313,23.13064575,-17.75680542,-5.620880127
15:21.5,-10981.98471,8315.682343,2401.109253,23.25042725,-17.53097534,-5.845489502
15:21.5,-11012.52548,8258.038574,2473.170746,23.29650879,-17.32955933,-6.212158203
15:21.5,-11039.17889,8191.666656,2547.914246,23.4324646,-17.21008301,-6.458587646
15:21.5,-11067.2392,8121.163208,2626.192413,23.46099854,-16.96975708,-6.731262207
15:21.5,-11094.76077,8042.385071,2708.543976,23.55255127,-16.83853149,-6.946716309
15:21.5,-11121.83276,7959.021942,2793.666687,23.71566772,-16.71112061,-7.189178467
15:21.5,-11150.78061,7876.209167,2877.812714,23.69003296,-16.6027832,-7.394561768
15:21.5,-11178.6665,7789.071075,2960.679749,23.86993408,-16.41769409,-7.615661621
15:21.5,-11206.37799,7701.832214,3041.810455,24.00939941,-16.39572144,-7.810668945
15:21.5,-11234.02359,7614.573975,3120.185516,24.03991699,-16.21856689,-8.02734375
15:21.5,-11260.75064,7524.738373,3196.77774,24.13085938,-16.19415283,-8.199920654
15:21.5,-11287.83038,7438.801758,3269.470978,24.21966553,-16.08474731,-8.431854248
15:21.5,-11313.34821,7354.585968,3337.606354,24.37454224,-15.9916687,-8.600769043
15:21.5,-11338.49008,7272.649109,3401.730347,24.46044922,-15.89675903,-8.73840332
15:21.5,-11363.28314,7196.820404,3461.734436,24.55230713,-15.79498291,-9.015197754
15:21.5,-11387.70413,7125.510803,3519.401459,24.71221924,-15.69885254,-9.217376709
15:21.5,-11413.12894,7059.410187,3575.448425,24.77996826,-15.50186157,-9.440155029
15:21.5,-11438.63513,7001.436981,3628.8909,24.85443115,-15.40008545,-9.729766846
15:21.5,-11463.02512,6950.230804,3681.771393,24.92401123,-15.22476196,-9.9609375
15:21.5,-11489.67465,6904.826599,3737.302887,25.01312256,-15.04455566,-10.21408081
15:21.5,-11515.44052,6863.096588,3797.066681,25.03890991,-14.8034668,-10.49423218
15:21.5,-11539.39255,6824.064087,3862.209991,25.04058838,-14.52316284,-10.72067261
15:21.5,-11561.5036,6783.981262,3932.872345,25.05020142,-14.21676636,-11.00189209
15:21.5,-11578.32816,6742.429535,4009.177765,25.02792358,-13.89633179,-11.23260498
15:21.5,-11590.50958,6699.691833,4089.824005,24.96887207,-13.56338501,-11.47872925
15:21.5,-11597.17197,6654.159729,4173.287903,24.89715576,-13.27072144,-11.75231934
15:21.5,-11596.1759,6605.341003,4256.255707,24.86984253,-13.0670166,-12.03063965
15:21.5,-11588.13376,6554.402252,4337.022095,24.84634399,-12.74856567,-12.25921631
15:21.5,-11573.42535,6498.045227,4416.641266,24.89486694,-12.51556396,-12.44537354
15:21.5,-11554.03119,6436.192413,4495.039581,24.89074707,-12.35946655,-12.61169434
15:21.5,-11530.68378,6369.859253,4571.158966,24.90066528,-12.22290039,-12.76184082
15:21.5,-11507.58441,6299.460449,4645.747437,24.894104,-12.06558228,-12.85995483
15:21.5,-11487.09729,6227.28656,4718.355408,24.87976074,-11.95739746,-13.0619812
15:21.5,-11469.80765,6153.453857,4787.979065,24.89440918,-11.89025879,-13.11309814
15:21.5,-11458.39749,6080.280029,4855.734619,24.95117188,-11.84494019,-13.2673645
15:21.5,-11453.09549,6009.0867,4918.564117,24.9256897,-11.70181274,-13.32809448
15:21.5,-11450.92896,5940.711029,4975.96759,24.91378784,-11.62017822,-13.46847534
15:21.5,-11452.65366,5873.532959,5030.274353,24.91821289,-11.59957886,-13.48388672
15:21.5,-11456.56815,5806.064209,5082.902924,25.01159668,-11.61331177,-13.57589722
15:21.5,-11461.2074,5737.362976,5135.9617,25.04974365,-11.52084351,-13.68896484
15:21.5,-11466.32724,5667.064941,5191.392426,25.09017944,-11.45553589,-13.73825073
15:21.5,-11470.12546,5593.817474,5249.260986,25.05584717,-11.42364502,-13.73779297
15:21.5,-11471.15253,5518.756165,5309.687531,25.10528564,-11.36947632,-13.87130737
15:21.5,-11468.95499,5442.408112,5372.086823,25.10406494,-11.36550903,-13.84567261
15:21.5,-11464.28085,5364.626038,5437.462677,25.09231567,-11.36489868,-13.90823364
15:21.5,-11455.39767,5284.107697,5505.446899,25.17211914,-11.38793945,-13.87939453
15:21.5,-11442.73566,5201.701874,5577.341736,25.15472412,-11.36367798,-13.96179199
15:21.5,-11427.47302,5117.497711,5651.627899,25.24429321,-11.38046265,-13.95858765
15:21.5,-11409.94696,5031.828522,5727.665894,25.19866943,-11.37710571,-13.93157959
15:21.5,-11391.65738,4948.399506,5803.622498,25.21240234,-11.34994507,-14.01306152
15:21.5,-11372.95309,4865.985931,5878.741943,25.26306152,-11.2979126,-14.04586792
15:21.5,-11354.07053,4787.498474,5950.392609,25.27893066,-11.21612549,-14.11300659
15:21.5,-11335.48639,4713.514618,6018.640381,25.2772522,-11.15081787,-14.19326782
15:21.5,-11319.70828,4644.604095,6084.256531,25.29418945,-11.14425659,-14.29550171
15:21.5,-11306.32538,4579.429779,6147.636383,25.29373169,-11.01730347,-14.36660767
15:21.5,-11293.77963,4515.770874,6212.279724,25.31738281,-10.86242676,-14.43786621
15:21.5,-11283.24539,4452.600311,6278.116791,25.18966675,-10.728302,-14.59014893
15:21.5,-11272.85068,4391.022675,6343.926727,25.21392822,-10.60974121,-14.70397949
15:21.5,-11259.44452,4330.255066,6407.78717,25.23361206,-10.40527344,-14.84863281
15:21.5,-11245.2012,4272.537659,6469.167145,25.17425537,-10.27008057,-14.93591309
15:21.5,-11229.16342,4217.862701,6527.888367,25.13717651,-10.11672974,-15.06271362
15:21.5,-11209.8584,4164.769043,6584.152374,24.99832153,-9.884033203,-15.2204895
15:21.5,-11190.44098,4111.396332,6642.513153,25.00030518,-9.719085693,-15.35873413
15:21.5,-11172.0235,4054.419189,6706.7883,24.972229,-9.419555664,-15.51742554
15:21.5,-11153.6564,3995.011963,6776.512726,24.90814209,-9.18838501,-15.6312561
15:21.5,-11136.37064,3930.868591,6853.783203,24.79736328,-8.882141113,-15.84854126
15:21.5,-11119.28641,3858.663696,6938.27417,24.68276978,-8.684692383,-16.05758667
15:21.5,-11100.50073,3781.214935,7026.578857,24.63897705,-8.406524658,-16.2902832
15:21.5,-11081.18796,3701.401978,7115.585052,24.584198,-8.099822998,-16.52511597
15:21.5,-11061.35971,3619.251953,7203.048706,24.49188232,-7.845001221,-16.71707153
15:21.5,-11040.45013,3535.408234,7287.155975,24.44976807,-7.641143799,-16.91879272
15:21.5,-11018.2887,3450.347534,7367.309998,24.39682007,-7.332611084,-17.08435059
15:21.5,-10995.5769,3365.988342,7441.658173,24.39422607,-7.135162354,-17.22518921
15:21.5,-10972.86899,3281.656281,7510.971771,24.26589966,-6.921386719,-17.43804932
15:21.5,-10949.24252,3195.029785,7576.273987,24.3081665,-6.681518555,-17.7041626
15:21.5,-10925.80984,3108.372284,7637.944641,24.24255371,-6.451263428,-17.8678894
15:21.5,-10903.68329,3022.656586,7696.150391,24.2199707,-6.225891113,-18.00064087
15:21.5,-10883.20392,2936.21225,7753.964691,24.14337158,-6.01776123,-18.15719604
15:21.5,-10866.87546,2850.86087,7812.763428,24.12002563,-5.85357666,-18.37768555
15:21.5,-10852.87631,2764.385529,7874.325562,24.06387329,-5.590362549,-18.5546875
15:21.5,-10839.28799,2676.561432,7937.682159,23.99505615,-5.370941162,-18.62594604
15:21.5,-10828.23828,2588.907867,8004.631561,23.96057129,-5.240478516,-18.8243103
15:21.5,-10818.04123,2498.661438,8076.510895,23.90579224,-4.973754883,-18.93585205
15:21.5,-10807.2977,2405.519836,8152.506256,23.87710571,-4.844512939,-19.07791138
15:21.5,-10797.46497,2309.948151,8233.815247,23.80523682,-4.671936035,-19.14077759
15:21.5,-10785.2254,2210.334076,8317.996155,23.60931396,-4.496917725,-19.17953491
15:21.5,-10770.517,2109.17746,8403.052979,23.61328125,-4.332427979,-19.22622681
15:21.5,-10752.56461,2006.76123,8486.307587,23.45687866,-4.244995117,-19.23950195
15:21.5,-10730.86438,1906.581299,8563.628448,23.40072632,-4.129180908,-19.33609009
15:21.5,-10705.71475,1809.800385,8633.59317,23.29833984,-4.020843506,-19.36019897
15:21.5,-10674.06165,1713.348907,8696.108734,23.19915771,-3.834686279,-19.31472778
15:21.5,-10639.50562,1619.645325,8752.659546,23.15444946,-3.804931641,-19.36660767
15:21.5,-10605.09686,1527.964874,8806.652374,23.00582886,-3.68560791,-19.44747925
15:21.5,-10573.71506,1439.136963,8861.912567,23.00140381,-3.486480713,-19.48410034
15:21.5,-10548.63132,1356.211792,8918.827698,22.88192749,-3.334350586,-19.57443237
15:21.5,-10526.07068,1276.371704,8976.41333,22.75527954,-3.142547607,-19.65148926
15:21.5,-10504.85104,1200.256195,9034.103607,22.65441895,-3.022766113,-19.72442627
15:21.5,-10484.77475,1128.155945,9091.600098,22.50274658,-2.823638916,-19.79873657
15:21.5,-10461.48935,1056.691315,9148.429962,22.36801147,-2.554931641,-19.89364624
15:21.5,-10431.59195,984.0445862,9203.461487,22.28164673,-2.315826416,-19.96643066
15:21.5,-10393.80743,907.9717102,9257.512451,22.17926025,-2.168731689,-20.02868652
15:21.5,-10346.51187,824.5853271,9311.799835,22.12600708,-1.956634521,-20.18737793
15:21.5,-10294.58481,734.319519,9369.84668,22.00164795,-1.779632568,-20.23849487
15:21.5,-10239.25485,634.624054,9434.462891,21.96334839,-1.602478027,-20.31036377
15:21.5,-10180.47937,526.1423035,9503.854004,21.83853149,-1.474761963,-20.35400391
15:21.5,-10123.31619,411.5020142,9577.659576,21.78466797,-1.311950684,-20.48568726
15:21.5,-10068.60248,292.7883301,9653.286743,21.71005249,-1.251373291,-20.53268433
15:21.5,-10017.10562,170.4469604,9730.638611,21.7149353,-1.123046875,-20.64590454
15:21.5,-9971.337097,54.40753174,9800.994781,21.64291382,-0.892181396,-20.69259644
15:21.5,-9928.735046,-63.79067993,9869.688263,21.63818359,-0.854492188,-20.77468872
15:21.5,-9884.745483,-192.3952332,9935.567963,21.52664185,-0.757141113,-20.84701538
15:21.5,-9842.918579,-317.5852661,9995.091461,21.4704895,-0.615234375,-20.86837769
15:21.5,-9808.598969,-432.8534241,10048.76648,21.45523071,-0.452880859,-20.97793579
15:21.5,-9777.515594,-549.4432068,10095.20163,21.38885498,-0.410003662,-21.01364136
15:21.5,-9747.397278,-665.6299133,10139.75317,21.3230896,-0.311889648,-21.11480713
