uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
1.48191292,1,89.79122076,89.76129785,-81.73052261,-586.0974106,-240.5106637,-820.5282499,-1475.418041,-185.0042819,-3822.824487,-1398.482646,-1366.627944,-522.5797012,-1517.21391,-611.3420445,-13.1420088,-0.210513311
4.31695326,1,127.1845174,127.2200595,-27.30952514,-557.549782,-399.1690434,-895.4323492,-1674.715493,-139.8332654,-2403.607344,-2043.866941,-2156.009855,-661.5169063,-2198.04676,-838.1518489,7.657060934,-0.354067188
6.825542758,1,102.6068862,103.5352357,-36.90809703,-706.6562931,-526.2595924,-1333.237962,-1785.865206,-39.69968706,-3339.948315,-3595.900321,-2197.25498,-649.5718981,-2166.522904,-966.812429,8.899313343,-1.643516438
10.38815597,1,144.5022032,144.439195,972.779219,-253.4452885,-253.4788602,-1143.323632,-2039.977413,372.9268889,-336.7756372,-3342.617918,-2129.000567,-794.205114,-2099.519628,-907.7674749,681.4513797,-0.396521356
8.983975123,1,136.0995594,136.2083037,973.1202617,-253.3828915,-253.3518168,-2030.553841,-1846.883304,520.093034,-333.2461141,-3321.527207,-2112.832041,-684.8651529,-2154.814382,-904.6363372,1002.700864,-0.325370994
2.463730322,1,120.2408841,120.2269852,975.7280326,-66.40114368,-66.44419954,-768.5967071,-1251.215617,69.79926728,841.5503816,-538.8888072,-1500.447485,-521.3459093,-1677.510887,-695.1566645,-9.32867034,-0.201056914
5.98690555,1,145.1838439,145.1484175,975.3594309,-66.43208316,-66.52116452,-795.3439582,-1189.456268,143.6441031,4447.577003,-2324.29542,-2030.833538,-619.1073476,-2114.944162,-718.6298484,262.8812063,-0.426856603
7.441688819,0,141.5909893,141.5656676,975.3869899,-66.49868057,-66.49081476,-791.8051819,-1228.778209,344.6592355,3087.125013,-2507.538127,-2370.913508,-625.0432917,-2360.780394,-796.2355251,876.1398123,-1.251903326
8.675503363,0,143.6125417,143.6283382,975.2882368,-66.49544473,-66.46203416,-846.4202968,-1088.562955,601.709211,3609.271896,-2973.817347,-2077.53124,-621.5071048,-2157.280357,-860.7753839,1135.146805,-0.347670397
6.696281854,0,141.8865329,142.0224267,975.3353168,-66.4947046,-66.48107226,-620.6168763,-1039.731199,385.3779972,4784.538844,-1898.970159,-1986.214646,-559.4448681,-2253.386553,-784.7096449,814.1167846,-0.22019118
6.83177744,0,148.4911454,148.4768644,975.3031646,-66.49568409,-66.51069775,-1286.290196,-1336.183015,369.9767908,2345.065964,-1978.749885,-1949.087901,-615.4759817,-2102.86864,-764.1875661,603.5056876,-0.431887095
7.254358377,0,144.9393271,145.0443835,975.273309,-66.44815684,-66.48326694,-1160.781595,-1570.508842,378.191558,2242.527686,-2590.316986,-2022.421755,-675.5874585,-2173.340471,-763.7338773,784.8304958,-0.311231671
6.460886365,0,128.328718,128.3686664,975.3020163,-66.5013236,-66.42770824,-828.8148845,-1675.12556,-23.79303967,-1989.67779,-3043.3488,-2174.887863,-584.8769313,-2311.952647,-823.5458359,-1.257794082,-0.295200696
5.88048098,0,148.1767692,148.2175128,975.0849891,-66.40983985,-66.51707631,-699.0007723,-1162.466482,240.9243075,6715.531733,-1755.413623,-1925.161072,-521.9155498,-1970.437271,-713.9832507,470.9874708,-0.732926331
4.180877703,0,158.3154197,158.3235421,975.0700613,-66.50252176,-66.59870649,-782.663343,-1013.167621,213.1760124,5424.117137,-1252.531433,-2002.593116,-584.7701357,-2059.217701,-714.8599185,380.9444989,-0.331538745
5.94398774,0,132.0441795,131.8896535,975.0516887,-66.45235709,-66.44269031,-707.6117947,-1149.304486,220.1006874,5942.969144,-1102.160752,-2021.715736,-616.4235222,-2162.320977,-740.9906869,457.5436646,-0.291573981
9.907070521,1,153.6529834,153.5918547,975.0172399,-66.54333,-66.45173404,-848.8974402,-1120.309836,693.8346902,4038.937591,-946.1776425,-1814.130073,-623.8166631,-1711.405139,-765.1509899,1227.564361,-0.375755299
8.634470456,1,150.8611781,150.8458211,974.9954224,-66.60808037,-66.62688149,-710.5017954,-988.0607756,660.6119611,4483.846501,-1595.1512,-1782.963645,-604.9706851,-1864.497439,-749.1476799,1230.183631,-0.284121554
