time_index,frequency,direction,87,58
1995-01-02 08:00:00+00:00,0.3794,172.5,0.00094594184,0.0
1995-01-02 08:00:00+00:00,0.3794,187.5,0.00094594184,0.0
1995-01-02 08:00:00+00:00,0.3794,202.5,0.00094594184,0.0
1995-01-02 08:00:00+00:00,0.3794,217.5,0.00073573255,0.0
1995-01-02 08:00:00+00:00,0.3794,232.5,0.0004204186,0.0
1995-01-02 08:00:00+00:00,0.3794,247.5,0.00052552327,0.0
1995-01-02 08:00:00+00:00,0.3794,262.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.3794,277.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.3794,292.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.3794,307.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.3794,322.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.3794,337.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.3794,352.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,7.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,22.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,37.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,52.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,67.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,82.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4173,97.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4173,112.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4173,127.5,0.0004204186,0.0
1995-01-02 08:00:00+00:00,0.4173,142.5,0.00073573255,0.0
1995-01-02 08:00:00+00:00,0.4173,157.5,0.00094594184,0.0
1995-01-02 08:00:00+00:00,0.4173,172.5,0.00094594184,0.0
1995-01-02 08:00:00+00:00,0.4173,187.5,0.0008408372,0.0
1995-01-02 08:00:00+00:00,0.4173,202.5,0.0006306279,0.0
1995-01-02 08:00:00+00:00,0.4173,217.5,0.0004204186,0.0
1995-01-02 08:00:00+00:00,0.4173,232.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4173,247.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4173,262.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4173,277.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,292.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,307.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,322.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,337.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4173,352.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,7.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,22.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,37.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,52.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,67.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,82.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,97.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4591,112.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4591,127.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4591,142.5,0.00031531396,0.0
1995-01-02 08:00:00+00:00,0.4591,157.5,0.00031531396,0.0
1995-01-02 08:00:00+00:00,0.4591,172.5,0.00031531396,0.0
1995-01-02 08:00:00+00:00,0.4591,187.5,0.00031531396,0.0
1995-01-02 08:00:00+00:00,0.4591,202.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4591,217.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.4591,232.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4591,247.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.4591,262.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,277.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,292.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,307.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,322.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,337.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.4591,352.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,7.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,22.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,37.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,52.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,67.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,82.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,97.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,112.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,127.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,142.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,157.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.505,172.5,0.0002102093,0.00012108487
1995-01-02 08:00:00+00:00,0.505,187.5,0.0002102093,0.0
1995-01-02 08:00:00+00:00,0.505,202.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,217.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,232.5,0.00010510465,0.0
1995-01-02 08:00:00+00:00,0.505,247.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,262.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,277.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,292.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,307.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,322.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,337.5,0.0,0.0
1995-01-02 08:00:00+00:00,0.505,352.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,7.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,22.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,37.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,52.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,67.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,307.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,322.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,337.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.035,352.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,7.5,0.00020640437,0.00036112653
1995-01-02 09:00:00+00:00,0.0385,22.5,0.0,0.00012037551
1995-01-02 09:00:00+00:00,0.0385,37.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,52.5,0.00010320218,0.0
1995-01-02 09:00:00+00:00,0.0385,67.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0385,307.5,0.00010320218,0.00012037551
1995-01-02 09:00:00+00:00,0.0385,322.5,0.00020640437,0.00012037551
1995-01-02 09:00:00+00:00,0.0385,337.5,0.00020640437,0.00012037551
1995-01-02 09:00:00+00:00,0.0385,352.5,0.00030960655,0.00024075102
1995-01-02 09:00:00+00:00,0.0424,7.5,0.004540896,0.010111542
1995-01-02 09:00:00+00:00,0.0424,22.5,0.0007224153,0.0014445061
1995-01-02 09:00:00+00:00,0.0424,37.5,0.00030960655,0.00012037551
1995-01-02 09:00:00+00:00,0.0424,52.5,0.0005160109,0.0
1995-01-02 09:00:00+00:00,0.0424,67.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0424,307.5,0.0016512349,0.0021667592
1995-01-02 09:00:00+00:00,0.0424,322.5,0.0038184808,0.0043335184
1995-01-02 09:00:00+00:00,0.0424,337.5,0.004437694,0.0034908897
1995-01-02 09:00:00+00:00,0.0424,352.5,0.0059857266,0.007342906
1995-01-02 09:00:00+00:00,0.0466,7.5,0.011042634,0.019500833
1995-01-02 09:00:00+00:00,0.0466,22.5,0.0018576393,0.0027686367
1995-01-02 09:00:00+00:00,0.0466,37.5,0.00082561746,0.0009630041
1995-01-02 09:00:00+00:00,0.0466,52.5,0.00082561746,0.00036112653
1995-01-02 09:00:00+00:00,0.0466,67.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0466,277.5,0.0,0.00012037551
1995-01-02 09:00:00+00:00,0.0466,292.5,0.0,0.00012037551
1995-01-02 09:00:00+00:00,0.0466,307.5,0.00082561746,0.0013241306
1995-01-02 09:00:00+00:00,0.0466,322.5,0.01981482,0.018176703
1995-01-02 09:00:00+00:00,0.0466,337.5,0.03735919,0.03827941
1995-01-02 09:00:00+00:00,0.0466,352.5,0.03498554,0.03563115
1995-01-02 09:00:00+00:00,0.0512,7.5,0.016925158,0.015408065
1995-01-02 09:00:00+00:00,0.0512,22.5,0.0016512349,0.0038520163
1995-01-02 09:00:00+00:00,0.0512,37.5,0.00020640437,0.00024075102
1995-01-02 09:00:00+00:00,0.0512,52.5,0.00020640437,0.00012037551
1995-01-02 09:00:00+00:00,0.0512,67.5,0.00010320218,0.0
1995-01-02 09:00:00+00:00,0.0512,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0512,277.5,0.0,0.0009630041
1995-01-02 09:00:00+00:00,0.0512,292.5,0.0,0.0009630041
1995-01-02 09:00:00+00:00,0.0512,307.5,0.00030960655,0.0025278856
1995-01-02 09:00:00+00:00,0.0512,322.5,0.109600715,0.100393176
1995-01-02 09:00:00+00:00,0.0512,337.5,0.24737564,0.30009615
1995-01-02 09:00:00+00:00,0.0512,352.5,0.17616613,0.2251022
1995-01-02 09:00:00+00:00,0.0564,7.5,0.077814445,0.05332635
1995-01-02 09:00:00+00:00,0.0564,22.5,0.007843366,0.011074547
1995-01-02 09:00:00+00:00,0.0564,37.5,0.0012384262,0.0019260081
1995-01-02 09:00:00+00:00,0.0564,52.5,0.0016512349,0.0013241306
1995-01-02 09:00:00+00:00,0.0564,67.5,0.0005160109,0.00024075102
1995-01-02 09:00:00+00:00,0.0564,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0564,277.5,0.00010320218,0.00012037551
1995-01-02 09:00:00+00:00,0.0564,292.5,0.00010320218,0.00024075102
1995-01-02 09:00:00+00:00,0.0564,307.5,0.0,0.0021667592
1995-01-02 09:00:00+00:00,0.0564,322.5,0.37317908,0.2850492
1995-01-02 09:00:00+00:00,0.0564,337.5,1.0218048,1.1918379
1995-01-02 09:00:00+00:00,0.0564,352.5,0.8680336,1.1231035
1995-01-02 09:00:00+00:00,0.062,7.5,0.058309235,0.0653639
1995-01-02 09:00:00+00:00,0.062,22.5,0.01042342,0.011194922
1995-01-02 09:00:00+00:00,0.062,37.5,0.0053665135,0.0067410283
1995-01-02 09:00:00+00:00,0.062,52.5,0.004644098,0.005176147
1995-01-02 09:00:00+00:00,0.062,67.5,0.0010320218,0.00084262853
1995-01-02 09:00:00+00:00,0.062,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.062,307.5,0.0,0.00048150204
1995-01-02 09:00:00+00:00,0.062,322.5,0.10774308,0.08113309
1995-01-02 09:00:00+00:00,0.062,337.5,0.4870111,0.5515606
1995-01-02 09:00:00+00:00,0.062,352.5,0.5809251,0.7122619
1995-01-02 09:00:00+00:00,0.0682,7.5,0.074511975,0.09184651
1995-01-02 09:00:00+00:00,0.0682,22.5,0.020950044,0.028769746
1995-01-02 09:00:00+00:00,0.0682,37.5,0.008565782,0.0077040326
1995-01-02 09:00:00+00:00,0.0682,52.5,0.007946568,0.007944783
1995-01-02 09:00:00+00:00,0.0682,67.5,0.0043344917,0.0055372734
1995-01-02 09:00:00+00:00,0.0682,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0682,307.5,0.0,0.00012037551
1995-01-02 09:00:00+00:00,0.0682,322.5,0.020227628,0.016250694
1995-01-02 09:00:00+00:00,0.0682,337.5,0.1323052,0.1509509
1995-01-02 09:00:00+00:00,0.0682,352.5,0.19845779,0.24448267
1995-01-02 09:00:00+00:00,0.075,7.5,0.0758536,0.09774491
1995-01-02 09:00:00+00:00,0.075,22.5,0.054490753,0.07607732
1995-01-02 09:00:00+00:00,0.075,37.5,0.023426896,0.0155284405
1995-01-02 09:00:00+00:00,0.075,52.5,0.016718753,0.015167315
1995-01-02 09:00:00+00:00,0.075,67.5,0.009288196,0.012759804
1995-01-02 09:00:00+00:00,0.075,82.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,307.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.075,322.5,0.0070177484,0.008065159
1995-01-02 09:00:00+00:00,0.075,337.5,0.06274693,0.084623985
1995-01-02 09:00:00+00:00,0.075,352.5,0.11517364,0.15937717
1995-01-02 09:00:00+00:00,0.0825,7.5,0.060786087,0.084623985
1995-01-02 09:00:00+00:00,0.0825,22.5,0.07255113,0.10701383
1995-01-02 09:00:00+00:00,0.0825,37.5,0.059857264,0.041168425
1995-01-02 09:00:00+00:00,0.0825,52.5,0.02652296,0.009148539
1995-01-02 09:00:00+00:00,0.0825,67.5,0.012384262,0.0069817794
1995-01-02 09:00:00+00:00,0.0825,82.5,0.0,0.0013241306
1995-01-02 09:00:00+00:00,0.0825,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,307.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0825,322.5,0.0029928633,0.0042131427
1995-01-02 09:00:00+00:00,0.0825,337.5,0.024974927,0.03563115
1995-01-02 09:00:00+00:00,0.0825,352.5,0.05903165,0.08197572
1995-01-02 09:00:00+00:00,0.0908,7.5,0.033334304,0.05465048
1995-01-02 09:00:00+00:00,0.0908,22.5,0.07461518,0.09401327
1995-01-02 09:00:00+00:00,0.0908,37.5,0.10020932,0.10689345
1995-01-02 09:00:00+00:00,0.0908,52.5,0.06718462,0.035992276
1995-01-02 09:00:00+00:00,0.0908,67.5,0.05067227,0.03755716
1995-01-02 09:00:00+00:00,0.0908,82.5,0.0,0.0075836573
1995-01-02 09:00:00+00:00,0.0908,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0908,307.5,0.00010320218,0.00024075102
1995-01-02 09:00:00+00:00,0.0908,322.5,0.0014448306,0.0020463837
1995-01-02 09:00:00+00:00,0.0908,337.5,0.005160109,0.0074632815
1995-01-02 09:00:00+00:00,0.0908,352.5,0.0138290925,0.021667592
1995-01-02 09:00:00+00:00,0.0999,7.5,0.016305946,0.029010497
1995-01-02 09:00:00+00:00,0.0999,22.5,0.044892948,0.05440973
1995-01-02 09:00:00+00:00,0.0999,37.5,0.07925928,0.079808965
1995-01-02 09:00:00+00:00,0.0999,52.5,0.09267556,0.07487357
1995-01-02 09:00:00+00:00,0.0999,67.5,0.08865067,0.06572503
1995-01-02 09:00:00+00:00,0.0999,82.5,0.0,0.04393706
1995-01-02 09:00:00+00:00,0.0999,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.0999,307.5,0.00030960655,0.00048150204
1995-01-02 09:00:00+00:00,0.0999,322.5,0.0012384262,0.0016852571
1995-01-02 09:00:00+00:00,0.0999,337.5,0.0015480327,0.0021667592
1995-01-02 09:00:00+00:00,0.0999,352.5,0.0037152786,0.007824408
1995-01-02 09:00:00+00:00,0.1099,7.5,0.0070177484,0.013602433
1995-01-02 09:00:00+00:00,0.1099,22.5,0.024046108,0.031899508
1995-01-02 09:00:00+00:00,0.1099,37.5,0.043860927,0.04610382
1995-01-02 09:00:00+00:00,0.1099,52.5,0.059444457,0.055372734
1995-01-02 09:00:00+00:00,0.1099,67.5,0.07595681,0.08221647
1995-01-02 09:00:00+00:00,0.1099,82.5,0.0005160109,0.059826627
1995-01-02 09:00:00+00:00,0.1099,97.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,112.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,127.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,142.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,157.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,172.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,187.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,202.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,217.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,232.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,247.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,262.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,277.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,292.5,0.0,0.0
1995-01-02 09:00:00+00:00,0.1099,307.5,0.00010320218,0.00012037551
1995-01-02 09:00:00+00:00,0.1099,322.5,0.00030960655,0.00048150204
